10000 0 -0.000477625 4.9721e-05 -2.3748e-08 0.0114051 0.000123596 -0.00118728 1
10000 0.1 -0.000872316 6.83406e-05 -5.96146e-08 0.00952606 0.000232675 -0.000691777 2
10000 0.2 -0.00138686 -2.06973e-05 2.87044e-08 0.0106954 0.000203071 0.000173433 3
10000 0.3 -0.00180148 -0.000154966 2.79169e-07 0.0102868 0.000187086 0.000981428 4
10000 0.4 -0.00219167 2.62765e-05 -5.75895e-08 0.00973687 0.00035916 -1.14354e-05 5
10000 0.5 -0.00252605 -5.30939e-05 1.34118e-07 0.00890895 0.000322569 0.000281149 6
10000 0.6 -0.00287825 -2.03469e-05 5.85635e-08 0.00853946 0.000527882 9.43916e-05 7
10000 0.7 -0.00315981 -0.000170266 5.38007e-07 0.00794116 0.00055247 0.000416674 8
10000 0.8 -0.00351631 -0.000242314 8.5205e-07 0.00771769 0.000688599 0.000495064 9
10000 0.9 -0.00378115 -0.0003741 1.41453e-06 0.00733554 0.000629149 0.00073597 10
10000 1 -0.00413981 -0.000172634 7.14671e-07 0.00739363 0.000420382 0.000263232 11
10000 1.1 -0.00446116 -0.000283752 1.26586e-06 0.00716128 0.000418201 0.000380566 12
10000 1.2 -0.00451058 -3.27128e-05 1.47554e-07 0.00653907 0.000853672 0.000105914 13
10000 1.3 -0.00464021 -0.000365189 1.69455e-06 0.00613394 0.000816466 0.000541028 14
10000 1.4 -0.00516181 -0.000113997 5.88429e-07 0.00659287 0.000691284 0.000194359 15
10000 1.5 -0.00554989 8.09649e-05 -4.49347e-07 0.00662263 0.000590389 -1.08498e-05 16
10000 1.6 -0.0058188 1.48382e-05 -8.63405e-08 0.00678961 0.000613097 0.000131432 17
10000 1.7 -0.00636792 5.6138e-06 -3.57483e-08 0.00701888 0.000779706 -8.87129e-05 18
10000 1.8 -0.00677077 0.000153086 -1.03651e-06 0.00708734 0.00108551 -6.96767e-05 19
10000 1.9 -0.00712639 0.00017222 -1.22731e-06 0.00712503 0.00111533 3.76631e-05 20
10000 2 -0.00741148 6.39956e-05 -4.74302e-07 0.00717509 0.00110516 0.000194802 21
10000 2.1 -0.00773983 -1.11936e-05 8.66362e-08 0.00697729 0.00119724 0.000108753 22
10000 2.2 -0.00801506 -0.000523107 4.19274e-06 0.0068876 0.00119939 0.000399913 23
10000 2.3 -0.00853813 -0.000582912 4.97698e-06 0.00701744 0.00121893 0.000465575 24
10000 2.4 -0.00871749 -0.000468496 4.08411e-06 0.00676883 0.00145146 0.000319114 25
10000 2.5 -0.0089544 -0.00042462 3.80222e-06 0.00670906 0.00145941 0.000351081 26
10000 2.6 -0.00925925 -0.000130834 1.21143e-06 0.00687741 0.00146451 7.1668e-05 27
10000 2.7 -0.00931027 -0.000215663 2.00788e-06 0.00631452 0.00157133 0.000145865 28
10000 2.8 -0.00953541 -0.000137076 1.30708e-06 0.0061724 0.00157167 0.000118282 29
10000 2.9 -0.00976455 -0.000306566 2.99348e-06 0.00601395 0.00167266 0.000159861 30
10000 3 -0.0101242 -0.000309996 3.13846e-06 0.00616513 0.00199579 0.000247393 31
10000 3.1 -0.0102145 -7.60523e-05 7.76837e-07 0.00596965 0.00187661 0.00022757 32
10000 3.2 -0.010323 9.04376e-05 -9.3359e-07 0.0057389 0.00176672 0.000255523 33
10000 3.3 -0.0108399 2.47433e-05 -2.68216e-07 0.00606234 0.00177147 0.000223908 34
10000 3.4 -0.0114102 5.88993e-06 -6.72054e-08 0.00636542 0.00213 0.000216647 35
10000 3.5 -0.011454 0.000230626 -2.6416e-06 0.00638878 0.00198673 0.000174695 36
10000 3.6 -0.0120763 0.000397747 -4.80332e-06 0.00643648 0.00204375 0.000126414 37
10000 3.7 -0.0126601 0.000608156 -7.6993e-06 0.00682036 0.00217814 0.0001438 38
10000 3.8 -0.0129458 0.000580051 -7.50923e-06 0.00676257 0.00195122 5.38638e-05 39
10000 3.9 -0.0126035 0.000329782 -4.15642e-06 0.00606302 0.00197256 0.000132156 40
10000 4 -0.0127989 4.08119e-05 -5.22347e-07 0.00607056 0.00177442 0.000106741 41
10000 4.1 -0.0127172 -0.000713402 9.07245e-06 0.00593128 0.00179028 0.000371221 42
10000 4.2 -0.0131643 -0.00105217 1.38511e-05 0.00612977 0.00206135 0.000474389 43
10000 4.3 -0.0131648 -0.000819403 1.07873e-05 0.00587501 0.00210513 0.000294225 44
10000 4.4 -0.0133856 -0.00086762 1.16136e-05 0.00587895 0.00196703 0.000335673 45
10000 4.5 -0.0137285 -0.000836634 1.14857e-05 0.00595663 0.00201841 0.000402839 46
10000 4.6 -0.0141256 -0.000896725 1.26667e-05 0.00615748 0.00183428 0.000432153 47
10000 4.7 -0.01429 -0.000966693 1.38141e-05 0.00629129 0.00187505 0.000435096 48
10000 4.8 -0.0145123 -0.000569197 8.26037e-06 0.00633014 0.00168821 0.000278857 49
10000 4.9 -0.0149668 -0.000536315 8.02689e-06 0.00620009 0.00170507 0.000197915 50
10000 5 -0.0154061 -0.000217616 3.35261e-06 0.00635276 0.00174129 0.000159282 51
10000 5.1 -0.0151519 0.000271955 -4.12064e-06 0.00598854 0.0016476 0.000161327 52
10000 5.2 -0.0154172 0.000488007 -7.52368e-06 0.00612319 0.0015689 1.24274e-05 53
10000 5.3 -0.0155257 7.20043e-05 -1.11791e-06 0.00615736 0.0017245 0.000339694 54
10000 5.4 -0.0163079 -0.00063462 1.03493e-05 0.00613004 0.00178549 0.000499889 55
10000 5.5 -0.0161095 -0.000809663 1.30433e-05 0.00601378 0.00184897 0.000619177 56
10000 5.6 -0.0157831 -0.000637068 1.00549e-05 0.00574239 0.00191506 0.000625903 57
10000 5.7 -0.0163124 -0.000413621 6.74715e-06 0.0059082 0.00179518 0.000580526 58
10000 5.8 -0.0158633 -0.00100003 1.58639e-05 0.00556188 0.00168754 0.000651264 59
10000 5.9 -0.0164944 -0.00110589 1.82411e-05 0.00567895 0.00163112 0.000682974 60
10000 6 -0.0165381 -0.000732388 1.21123e-05 0.00548383 0.00168363 0.000577223 61
10000 6.1 -0.0165855 -0.000578823 9.60008e-06 0.00533179 0.00179825 0.000656945 62
10000 6.2 -0.0170768 -0.000912171 1.5577e-05 0.00543736 0.00174648 0.00076764 63
10000 6.3 -0.0174075 -0.000880652 1.533e-05 0.00555538 0.00164017 0.000685325 64
10000 6.4 -0.0175144 -0.00165503 2.89869e-05 0.00538591 0.00185499 0.00078447 65
10000 6.5 -0.0178284 -0.00143135 2.55187e-05 0.00519672 0.00193376 0.000739691 66
10000 6.6 -0.0181914 -0.00115697 2.10468e-05 0.00522721 0.00193048 0.000663951 67
10000 6.7 -0.018662 -0.000952638 1.77782e-05 0.00536679 0.0017862 0.000588943 68
10000 6.8 -0.0190022 -0.000925903 1.75942e-05 0.0054214 0.00185944 0.000481765 69
10000 6.9 -0.0192205 -0.000927667 1.78303e-05 0.00548702 0.00180419 0.000441289 70
10000 7 -0.0191789 -0.000911961 1.74904e-05 0.00546965 0.00190122 0.000394902 71
10000 7.1 -0.0196313 -0.00138438 2.71772e-05 0.00542662 0.00182609 0.000508935 72
10000 7.2 -0.0192847 -0.00121657 2.34612e-05 0.00520002 0.0018018 0.000488709 73
10000 7.3 -0.0188093 -0.00133448 2.51006e-05 0.00492257 0.00184151 0.000432143 74
10000 7.4 -0.0184667 -0.00116021 2.14253e-05 0.00481089 0.00196147 0.000388886 75
10000 7.5 -0.0184295 -0.000459619 8.47054e-06 0.00471502 0.00178654 0.000223779 76
10000 7.6 -0.0188782 -0.000357383 6.74677e-06 0.00492577 0.00175501 0.000171272 77
10000 7.7 -0.0191866 -3.89692e-05 7.47689e-07 0.00501152 0.00170438 8.59061e-05 78
10000 7.8 -0.01984 0.000470326 -9.33129e-06 0.00502009 0.00183976 1.92897e-05 79
10000 7.9 -0.0196849 0.00150555 -2.96365e-05 0.0050664 0.00198412 -0.000152419 80
10000 8 -0.0196833 0.00244029 -4.80331e-05 0.0049997 0.00201348 -0.000243742 81
10000 8.1 -0.0201456 0.00237619 -4.78698e-05 0.00511295 0.00196061 -0.000139914 82
10000 8.2 -0.0207304 0.00225604 -4.67687e-05 0.0052965 0.00197283 -0.000163642 83
10000 8.3 -0.0206029 0.0030302 -6.24307e-05 0.00518474 0.00203793 -0.000331045 84
10000 8.4 -0.0207605 0.00325842 -6.76465e-05 0.00514396 0.00210301 -0.000344456 84
10000 8.5 -0.0215522 0.00348803 -7.51749e-05 0.005078 0.00206159 -0.000405134 85
10000 8.6 -0.0220691 0.00327923 -7.23699e-05 0.00517994 0.00203777 -0.000466386 86
10000 8.7 -0.0224745 0.00295128 -6.63287e-05 0.00520647 0.00195859 -0.000462423 86
10000 8.8 -0.0235126 0.0026436 -6.21577e-05 0.00516903 0.00186631 -0.000308435 87
10000 8.9 -0.0231557 0.00296625 -6.86858e-05 0.00502095 0.00190114 -0.000351973 88
10000 9 -0.0236279 0.00242297 -5.72499e-05 0.00509091 0.0019505 -0.000339286 89
10000 9.1 -0.0238776 0.00233594 -5.57767e-05 0.00510691 0.00197582 -0.00033054 90
10000 9.2 -0.0241674 0.00269454 -6.512e-05 0.00500889 0.00196464 -0.00033518 91
10000 9.3 -0.0246255 0.00292633 -7.20623e-05 0.00503491 0.00193929 -0.000367561 92
10000 9.4 -0.0250204 0.00331238 -8.2877e-05 0.00496465 0.00205674 -0.000429593 93
10000 9.5 -0.024813 0.00370743 -9.19926e-05 0.00496163 0.00197283 -0.000527368 94
10000 9.6 -0.0240567 0.00361727 -8.70195e-05 0.0048852 0.0018608 -0.00045953 95
10000 9.7 -0.0240129 0.00339999 -8.16434e-05 0.0049103 0.00190914 -0.000453754 96
10000 9.8 -0.0242113 0.00320693 -7.7644e-05 0.00488014 0.00185156 -0.000524951 97
10000 9.9 -0.0246574 0.00326124 -8.04138e-05 0.00497353 0.00196426 -0.000447884 98
10000 10 -0.0252405 0.00379763 -9.5854e-05 0.00496635 0.00199172 -0.000509684 99
10000 10.1 -0.0257388 0.00398414 -0.000102547 0.00517503 0.00216272 -0.000456237 100
10000 10.2 -0.024844 0.00380892 -9.46289e-05 0.00506609 0.00212733 -0.000371291 101
10000 10.3 -0.0246991 0.00345893 -8.54325e-05 0.00493467 0.00208704 -0.000336558 102
10000 10.4 -0.0247189 0.00315456 -7.79772e-05 0.00489714 0.00202375 -0.000327684 103
10000 10.5 -0.0244548 0.00296186 -7.24318e-05 0.00477443 0.00216011 -0.000326059 104
10000 10.6 -0.0245683 0.00272332 -6.69076e-05 0.00478068 0.0020608 -0.00026514 105
10000 10.7 -0.025208 0.00244645 -6.167e-05 0.00466926 0.00209508 -0.000183457 106
10000 10.8 -0.025727 0.00229046 -5.89267e-05 0.00479046 0.00215536 -0.000166905 107
10000 10.9 -0.0257055 0.00298585 -7.67528e-05 0.00466395 0.00217384 -0.000285191 108
10000 11 -0.025864 0.00314073 -8.12318e-05 0.00452954 0.00213384 -0.000262999 108
10000 11.1 -0.0258534 0.00281072 -7.26667e-05 0.00449773 0.00224777 -0.000174682 109
10000 11.2 -0.0262832 0.00265663 -6.98247e-05 0.00447272 0.00222788 -0.000171053 110
10000 11.3 -0.0265376 0.00271691 -7.21003e-05 0.0045482 0.00205435 -0.00017569 111
10000 11.4 -0.0273215 0.00237095 -6.47777e-05 0.0047989 0.00199465 -0.000135026 112
10000 11.5 -0.0268997 0.00217908 -5.86164e-05 0.00456965 0.00199976 -6.40371e-05 113
10000 11.6 -0.0267354 0.00151303 -4.04514e-05 0.00453484 0.00170863 8.72164e-06 114
10000 11.7 -0.0265606 0.000848211 -2.2529e-05 0.00458502 0.00174653 0.000109291 115
10000 11.8 -0.0262899 0.00103548 -2.72226e-05 0.00449468 0.00175176 0.000162555 116
10000 11.9 -0.0267638 0.00138084 -3.69564e-05 0.00451991 0.00176936 0.000154499 117
10000 12 -0.0271899 0.00137551 -3.73999e-05 0.00449667 0.00176407 0.00010087 118
10000 12.1 -0.0278266 0.000559514 -1.55694e-05 0.00452587 0.00187222 0.000136988 119
10000 12.2 -0.029145 0.00121512 -3.54147e-05 0.00472032 0.00182671 2.77457e-05 120
10000 12.3 -0.0290522 0.0015822 -4.59664e-05 0.00467853 0.00176645 2.81975e-05 121
10000 12.4 -0.0296158 0.001945 -5.76028e-05 0.00473272 0.00173742 -0.000105401 122
10000 12.5 -0.0295516 0.00169361 -5.0049e-05 0.0046459 0.00183464 -7.50333e-05 123
10000 12.6 -0.0289451 0.001244 -3.60076e-05 0.00454196 0.00188519 1.2622e-05 124
10000 12.7 -0.0291937 0.00206064 -6.01577e-05 0.0045553 0.00198747 -9.04661e-05 125
10000 12.8 -0.028912 0.00312217 -9.02682e-05 0.00459636 0.00195255 -0.000159432 126
