2 3.01593 18.9496 0.0985381 0.313908
3 2.96566 18.6338 0.00983865 0.09919
4 3.11646 19.5813 0.000986897 0.0314149
5 3.14291 19.7475 9.8696e-05 0.00993459
6 3.14577 19.7655 9.86959e-06 0.00314159
