2 0.376991 1.18435 0.0104223 0.10209
3 0.499513 1.56927 0.00131975 0.0363284
4 0.492602 1.54755 0.00013049 0.0114232
5 0.487701 1.53216 1.29431e-05 0.00359765
6 0.492985 1.54876 1.30572e-06 0.00114268
