   3.00000E-02   9.86333E+04   4.01375E-16   3.03684E+02   3.36979E+00  -2.38523E+05   5.28674E-22
   9.00000E-02   9.92833E+04   4.04967E-16   3.02170E+02   3.19607E+00   3.76248E+05   5.36078E-22
   1.50000E-01   9.99000E+04   4.05254E-16   3.02832E+02   5.39474E+00  -3.04778E+05   5.35286E-22
   2.10000E-01   1.01050E+05   4.06162E-16   2.98082E+02   3.53447E+00  -2.15278E+05   5.45034E-22
   2.70000E-01   9.95167E+04   4.06824E-16   3.03019E+02   3.98818E+00  -3.31092E+05   5.37028E-22
   3.30000E-01   9.94500E+04   3.99298E-16   2.98930E+02   8.02463E+00   7.48352E+05   5.34304E-22
   3.90000E-01   9.93333E+04   3.95830E-16   2.96267E+02   4.57100E+00  -1.62927E+05   5.34423E-22
   4.50000E-01   1.01350E+05   4.09294E-16   2.99516E+02   8.17714E+00   5.95021E+05   5.46607E-22
   5.10000E-01   1.01450E+05   4.12954E-16   3.01465E+02   7.81247E+00  -7.66661E+05   5.47930E-22
   5.70000E-01   9.93667E+04   4.04944E-16   3.04288E+02   2.08005E+00   1.41223E+05   5.32318E-22
   6.30000E-01   1.00617E+05   4.03352E-16   2.96485E+02   5.43317E+00  -2.69433E+05   5.44179E-22
   6.90000E-01   9.95667E+04   4.10307E-16   3.06824E+02   2.65598E+00  -1.70785E+05   5.34908E-22
   7.50000E-01   9.98167E+04   4.06656E-16   3.03884E+02   6.33005E+00  -5.04082E+05   5.35278E-22
   8.10000E-01   9.86833E+04   3.92459E-16   2.96583E+02   2.78345E+00   8.99927E+04   5.29306E-22
   8.70000E-01   1.01650E+05   4.06429E-16   2.96701E+02   4.48556E+00  -3.40463E+05   5.47931E-22
   9.30000E-01   1.00817E+05   4.06525E-16   2.99912E+02   7.37974E+00  -6.14550E+05   5.42191E-22
   9.90000E-01   9.92750E+04   3.86786E-16   2.88370E+02   1.49821E+01   1.51011E+06   5.36514E-22
