   3.00000E-02   1.01400E+05   4.03650E-16   2.95956E+02   1.18542E+01  -9.58187E+05   5.45554E-22
   9.00000E-02   9.87167E+04   4.03940E-16   3.03953E+02   3.46272E+00   9.29045E+04   5.31582E-22
   1.50000E-01   9.98000E+04   3.96009E-16   2.94301E+02   1.10460E+01  -3.15261E+03   5.38237E-22
   2.10000E-01   1.00450E+05   4.12094E-16   3.04870E+02   4.47966E+00  -2.28972E+05   5.40681E-22
   2.70000E-01   1.00500E+05   4.06761E-16   3.01152E+02   7.66582E+00  -5.80123E+05   5.40274E-22
   3.30000E-01   9.96833E+04   3.97383E-16   2.95199E+02   2.98241E+00   2.29685E+05   5.38462E-22
   3.90000E-01   1.00067E+05   3.99891E-16   2.98010E+02   1.79782E+00   8.75461E+04   5.36748E-22
   4.50000E-01   9.85167E+04   3.85946E-16   2.91188E+02   8.74862E+00   6.59997E+05   5.30167E-22
   5.10000E-01   9.99000E+04   4.03127E-16   2.99821E+02   7.92697E+00  -7.21727E+05   5.37824E-22
   5.70000E-01   1.00050E+05   4.07400E-16   3.03595E+02   3.65677E-01  -2.25572E+04   5.36767E-22
   6.30000E-01   9.93000E+04   4.00036E-16   2.99721E+02   3.75434E+00  -1.36534E+04   5.33877E-22
   6.90000E-01   1.01500E+05   4.23625E-16   3.09766E+02   3.33829E+00  -2.48383E+05   5.47025E-22
   7.50000E-01   1.01400E+05   4.10143E-16   3.00435E+02   1.14712E+00   2.45116E+04   5.46066E-22
   8.10000E-01   1.00167E+05   4.06712E-16   3.02435E+02   3.31374E+00   3.14218E+05   5.37918E-22
   8.70000E-01   1.01100E+05   4.13293E-16   3.03559E+02   3.72162E+00  -1.05447E+05   5.44597E-22
   9.30000E-01   9.85333E+04   3.93223E-16   2.96760E+02   5.79262E+00   6.84949E+05   5.30023E-22
   9.90000E-01   9.83750E+04   3.88767E-16   2.92691E+02   1.02089E+01   8.95364E+05   5.31300E-22
