   3.00000E-02   9.87667E+04   4.07585E-16   3.07914E+02   1.29121E+01  -1.05868E+06   5.29479E-22
   9.00000E-02   9.81167E+04   3.99307E-16   3.01721E+02   6.13728E+00   6.85929E+05   5.29373E-22
   1.50000E-01   9.99167E+04   4.03821E-16   2.98950E+02   3.06401E+00   2.68515E+05   5.40319E-22
   2.10000E-01   1.01500E+05   4.00240E-16   2.93193E+02   7.13268E+00   6.48015E+05   5.46043E-22
   2.70000E-01   1.00467E+05   4.03972E-16   2.98988E+02   3.37023E+00  -3.15625E+05   5.40453E-22
   3.30000E-01   9.98000E+04   4.08474E-16   3.03142E+02   3.36715E+00  -1.33487E+05   5.38988E-22
   3.90000E-01   9.91333E+04   4.03174E-16   3.02129E+02   5.30054E+00  -4.02961E+05   5.33776E-22
   4.50000E-01   9.98500E+04   4.11346E-16   3.06773E+02   8.84694E+00   7.61187E+05   5.36352E-22
   5.10000E-01   1.00467E+05   4.03228E-16   2.97268E+02   6.85566E+00  -2.36819E+05   5.42578E-22
   5.70000E-01   1.00600E+05   4.07750E-16   3.00963E+02   6.23086E+00  -9.53199E+04   5.41928E-22
   6.30000E-01   9.88833E+04   4.01341E-16   3.01812E+02   3.15094E+00   3.93739E+04   5.31908E-22
   6.90000E-01   9.99500E+04   3.97496E-16   2.95617E+02   1.21721E+00   1.62519E+05   5.37853E-22
   7.50000E-01   1.00333E+05   4.10484E-16   3.03222E+02   5.55955E+00   5.38534E+05   5.41496E-22
   8.10000E-01   1.00967E+05   4.09262E-16   3.01145E+02   2.76172E+00  -3.72336E+05   5.43608E-22
   8.70000E-01   1.01217E+05   4.00533E-16   2.94380E+02   1.83381E+00   1.02222E+05   5.44239E-22
   9.30000E-01   1.01383E+05   4.02940E-16   2.96010E+02   5.90841E+00  -5.03540E+05   5.44495E-22
   9.90000E-01   9.79750E+04   3.87538E-16   2.95570E+02   9.82598E+00   7.31112E+05   5.24461E-22
