   3.00000E-02   9.79500E+04   3.94109E-16   3.00031E+02   9.28240E+00  -7.91399E+05   5.25425E-22
   9.00000E-02   9.75333E+04   3.98696E-16   3.03697E+02   7.13557E+00   3.46649E+05   5.25125E-22
   1.50000E-01   1.00750E+05   4.00123E-16   2.95124E+02   6.01673E+00   5.06957E+05   5.42312E-22
   2.10000E-01   1.02433E+05   4.12454E-16   2.98729E+02   1.76475E+00   6.66193E+04   5.52279E-22
   2.70000E-01   1.02050E+05   4.07847E-16   2.96766E+02   8.51683E+00  -6.53630E+05   5.49722E-22
   3.30000E-01   9.84833E+04   3.97750E-16   3.01045E+02   3.57706E+00   1.44084E+04   5.28493E-22
   3.90000E-01   1.01400E+05   4.06039E-16   2.95795E+02   4.10400E+00   2.77314E+05   5.49081E-22
   4.50000E-01   9.86333E+04   4.05736E-16   3.06065E+02   5.56693E+00  -5.56159E+05   5.30262E-22
   5.10000E-01   1.03067E+05   4.13340E-16   2.95870E+02   4.43458E+00   2.06826E+05   5.58813E-22
   5.70000E-01   1.00733E+05   4.09017E-16   3.02735E+02   1.06597E+00   8.47438E+04   5.40429E-22
   6.30000E-01   1.00500E+05   4.08253E-16   3.01199E+02   2.16270E+00  -8.89508E+04   5.42170E-22
   6.90000E-01   1.00067E+05   3.98805E-16   2.97522E+02   6.02253E+00   6.61344E+05   5.36168E-22
   7.50000E-01   9.88500E+04   4.00890E-16   3.01711E+02   7.12224E+00   2.73145E+05   5.31488E-22
   8.10000E-01   1.00350E+05   4.00750E-16   2.96461E+02   5.78643E+00  -4.92478E+05   5.40712E-22
   8.70000E-01   9.94667E+04   4.03387E-16   3.01135E+02   9.29606E+00   8.41450E+05   5.35821E-22
   9.30000E-01   9.89167E+04   3.99773E-16   3.01152E+02   7.09041E+00   5.29990E+05   5.30991E-22
   9.90000E-01   9.82250E+04   3.99627E-16   3.02862E+02   1.33294E+01   1.24541E+06   5.27800E-22
