   3.00000E-02   9.95833E+04   4.01364E-16   2.99993E+02   1.19332E+01  -8.49649E+05   5.35166E-22
   9.00000E-02   9.99833E+04   4.04220E-16   3.00427E+02   7.73200E+00   4.18982E+05   5.38194E-22
   1.50000E-01   9.80167E+04   4.04669E-16   3.05863E+02   5.91125E+00   6.20154E+05   5.29216E-22
   2.10000E-01   9.96000E+04   3.94816E-16   2.93477E+02   6.19663E+00   4.77495E+05   5.38122E-22
   2.70000E-01   1.01000E+05   4.08064E-16   3.00730E+02   4.31511E+00   1.44553E+05   5.42764E-22
   3.30000E-01   1.00350E+05   4.10256E-16   3.04106E+02   3.50471E+00   1.13031E+05   5.39622E-22
   3.90000E-01   1.01883E+05   4.17603E-16   3.04224E+02   2.24927E+00   2.10333E+05   5.49074E-22
   4.50000E-01   9.90333E+04   3.99565E-16   3.02103E+02   9.27238E+00   7.73753E+05   5.29045E-22
   5.10000E-01   1.00933E+05   4.06067E-16   2.98040E+02   3.69035E+00   3.33169E+05   5.44984E-22
   5.70000E-01   1.01267E+05   4.07034E-16   2.99486E+02   3.03526E+00   2.10248E+05   5.43643E-22
   6.30000E-01   1.00017E+05   4.00775E-16   2.98701E+02   3.25490E+00   3.17737E+05   5.36689E-22
   6.90000E-01   1.00767E+05   4.07345E-16   2.99737E+02   6.23649E+00  -6.36502E+05   5.43603E-22
   7.50000E-01   1.00367E+05   3.97249E-16   2.93412E+02   4.97605E+00  -5.23156E+04   5.41558E-22
   8.10000E-01   9.96500E+04   3.99372E-16   2.96885E+02   4.87304E+00   3.23472E+05   5.38083E-22
   8.70000E-01   9.83167E+04   4.04953E-16   3.06182E+02   5.49851E+00  -4.89772E+05   5.29036E-22
   9.30000E-01   9.99167E+04   3.97716E-16   2.96963E+02   4.08274E+00   1.55848E+05   5.35712E-22
   9.90000E-01   9.89750E+04   3.97096E-16   2.99450E+02   9.29074E+00   8.49865E+05   5.30434E-22
