   3.00000E-02   9.87000E+04   3.93693E-16   2.95490E+02   7.37252E+00  -6.29073E+05   5.32936E-22
   9.00000E-02   9.92000E+04   4.02139E-16   3.02543E+02   5.36727E+00  -4.72688E+05   5.31678E-22
   1.50000E-01   1.01533E+05   4.03918E-16   2.95054E+02   1.57101E+00   2.00428E+05   5.47585E-22
   2.10000E-01   9.98500E+04   4.05651E-16   3.00664E+02   8.07041E+00  -7.50633E+05   5.39673E-22
   2.70000E-01   1.02400E+05   4.08972E-16   2.95805E+02   8.80362E-01  -6.90854E+03   5.53029E-22
   3.30000E-01   1.01733E+05   4.08563E-16   2.99184E+02   7.67005E+00  -5.49273E+05   5.46236E-22
   3.90000E-01   9.84167E+04   3.98717E-16   3.00861E+02   3.93158E+00   3.81368E+05   5.30101E-22
   4.50000E-01   1.00950E+05   4.08821E-16   3.03132E+02   8.46318E+00  -2.73958E+05   5.39462E-22
   5.10000E-01   9.90000E+04   4.05607E-16   3.06014E+02   1.03235E+01   1.00359E+06   5.30181E-22
   5.70000E-01   9.94000E+04   4.01796E-16   2.99791E+02   3.84304E+00  -2.55387E+05   5.36102E-22
   6.30000E-01   9.91000E+04   4.07085E-16   3.05876E+02   1.32661E+00  -1.38493E+05   5.32352E-22
   6.90000E-01   1.01150E+05   4.03827E-16   2.97358E+02   3.61192E+00   2.12874E+05   5.43220E-22
   7.50000E-01   1.01483E+05   4.05912E-16   2.96958E+02   3.12101E+00   1.36304E+05   5.46761E-22
   8.10000E-01   9.93167E+04   3.99962E-16   2.98711E+02   8.44722E+00   7.12634E+05   5.35583E-22
   8.70000E-01   9.79333E+04   3.98668E-16   3.02218E+02   6.89053E+00  -1.51117E+05   5.27657E-22
   9.30000E-01   9.92500E+04   4.08576E-16   3.06280E+02   1.63677E+00   2.12523E+05   5.33599E-22
   9.90000E-01   1.00875E+05   3.94325E-16   2.91503E+02   8.07251E+00   8.54858E+05   5.41092E-22
