   3.00000E-02   9.75500E+04   3.89722E-16   2.98124E+02   2.88695E+00  -6.43045E+04   5.22898E-22
   9.00000E-02   9.89667E+04   3.97705E-16   2.98520E+02   6.34343E+00  -6.08111E+05   5.32902E-22
   1.50000E-01   1.00450E+05   4.12332E-16   3.05063E+02   1.19513E+00  -1.60930E+05   5.40651E-22
   2.10000E-01   9.79167E+04   3.86899E-16   2.93831E+02   6.91655E+00  -6.67664E+05   5.26696E-22
   2.70000E-01   1.00900E+05   4.10236E-16   3.02427E+02   4.87732E+00   3.54243E+05   5.42593E-22
   3.30000E-01   1.00033E+05   4.05524E-16   3.02380E+02   9.02954E+00   6.89965E+05   5.36443E-22
   3.90000E-01   1.00683E+05   4.02564E-16   2.97707E+02   1.28180E+01   8.63060E+05   5.40885E-22
   4.50000E-01   1.01517E+05   4.12315E-16   3.01296E+02   4.20928E+00  -3.80914E+05   5.47389E-22
   5.10000E-01   9.91500E+04   3.98753E-16   2.97934E+02   4.84863E+00   4.56233E+05   5.35358E-22
   5.70000E-01   1.01000E+05   4.13601E-16   3.04511E+02   3.05920E+00  -3.90768E+05   5.43298E-22
   6.30000E-01   9.86833E+04   3.99457E-16   3.01896E+02   4.49483E+00   3.74343E+05   5.29265E-22
   6.90000E-01   9.93833E+04   4.00566E-16   2.99668E+02   4.84901E+00  -1.36641E+05   5.34679E-22
   7.50000E-01   9.92667E+04   4.03126E-16   3.02398E+02   1.06422E+01  -4.86935E+05   5.33239E-22
   8.10000E-01   9.99667E+04   3.97899E-16   2.95490E+02   1.89322E+00  -1.66798E+05   5.38630E-22
   8.70000E-01   1.00083E+05   4.06236E-16   3.03134E+02   3.92863E+00   6.21079E+04   5.36049E-22
   9.30000E-01   1.03883E+05   4.26653E-16   3.04216E+02   1.59865E+00   1.10320E+05   5.60987E-22
   9.90000E-01   1.00850E+05   3.95868E-16   2.92562E+02   1.04067E+01   8.56666E+05   5.41243E-22
