   3.00000E-02   1.00867E+05   4.00581E-16   2.96312E+02   3.27082E+00  -2.51798E+05   5.40756E-22
   9.00000E-02   1.00033E+05   4.11027E-16   3.03583E+02   3.67126E+00   3.47027E+05   5.41567E-22
   1.50000E-01   9.81000E+04   3.90400E-16   2.96366E+02   2.53825E+00   2.85916E+04   5.26917E-22
   2.10000E-01   1.00850E+05   4.06315E-16   3.00312E+02   4.04789E+00   8.79871E+04   5.41191E-22
   2.70000E-01   1.01367E+05   4.11744E-16   3.01832E+02   2.12705E+00  -1.84047E+05   5.45660E-22
   3.30000E-01   1.00150E+05   3.97989E-16   2.94297E+02   6.58710E+00  -6.41437E+05   5.40935E-22
   3.90000E-01   1.01933E+05   4.14219E-16   3.04164E+02   5.34291E+00  -5.33278E+05   5.44732E-22
   4.50000E-01   1.00633E+05   4.08243E-16   3.00980E+02   2.71464E+00  -2.51759E+05   5.42551E-22
   5.10000E-01   9.89333E+04   3.94223E-16   2.96152E+02   6.19659E+00   5.88661E+05   5.32460E-22
   5.70000E-01   9.82000E+04   4.02569E-16   3.04798E+02   7.99812E+00   7.26165E+05   5.28310E-22
   6.30000E-01   1.00133E+05   4.04997E-16   3.00913E+02   5.88308E+00  -8.13801E+04   5.38357E-22
   6.90000E-01   1.00617E+05   4.08299E-16   3.00880E+02   4.60724E+00   2.75594E+05   5.42806E-22
   7.50000E-01   9.97667E+04   4.12299E-16   3.06653E+02   2.75527E+00  -2.49866E+05   5.37805E-22
   8.10000E-01   9.90000E+04   3.97781E-16   2.98391E+02   5.60694E+00  -5.24002E+05   5.33234E-22
   8.70000E-01   9.87000E+04   3.96715E-16   2.97677E+02   4.17211E+00   4.87174E+05   5.33081E-22
   9.30000E-01   1.01683E+05   4.03710E-16   2.95198E+02   7.10235E+00  -8.88932E+04   5.47036E-22
   9.90000E-01   9.85500E+04   3.91952E-16   2.96322E+02   1.34981E+01   1.01249E+06   5.29090E-22
