   3.00000E-02   9.75167E+04   3.94573E-16   3.00148E+02   7.95511E+00  -8.36950E+05   5.25838E-22
   9.00000E-02   1.00050E+05   4.09554E-16   3.04263E+02   4.04751E-01   7.68620E+04   5.38421E-22
   1.50000E-01   9.87167E+04   3.94379E-16   2.95783E+02   5.52098E+00  -6.09295E+04   5.33336E-22
   2.10000E-01   9.99167E+04   4.05626E-16   3.01382E+02   2.72254E+00  -2.75231E+05   5.38354E-22
   2.70000E-01   9.91167E+04   3.98594E-16   2.98238E+02   7.11821E+00  -2.67261E+05   5.34598E-22
   3.30000E-01   9.90000E+04   3.90274E-16   2.92595E+02   5.15896E+00  -8.58986E+04   5.33534E-22
   3.90000E-01   1.01100E+05   4.04948E-16   2.98103E+02   2.87736E+00  -2.13834E+05   5.43367E-22
   4.50000E-01   1.00917E+05   4.11099E-16   3.04523E+02   4.00242E+00  -2.20791E+05   5.39991E-22
   5.10000E-01   9.84333E+04   4.01228E-16   3.03929E+02   4.49194E+00  -1.77038E+05   5.28056E-22
   5.70000E-01   9.98833E+04   4.09120E-16   3.04703E+02   1.64303E+00   8.05691E+04   5.37073E-22
   6.30000E-01   1.01100E+05   4.05518E-16   2.98551E+02   7.66195E-01   1.03754E+05   5.43315E-22
   6.90000E-01   9.91667E+04   3.91558E-16   2.93977E+02   3.67043E+00   1.72572E+05   5.32774E-22
   7.50000E-01   9.93833E+04   4.01199E-16   2.99915E+02   1.03720E+00  -2.62993E+03   5.35084E-22
   8.10000E-01   1.02333E+05   4.13681E-16   2.99798E+02   4.77436E+00   1.11166E+05   5.51948E-22
   8.70000E-01   1.02000E+05   4.20605E-16   3.05680E+02   9.27597E+00  -6.06788E+05   5.50386E-22
   9.30000E-01   1.01817E+05   4.07530E-16   2.97855E+02   7.62047E+00   6.26138E+05   5.47286E-22
   9.90000E-01   9.93250E+04   3.98185E-16   2.99551E+02   4.23843E+00   3.69554E+05   5.31709E-22
