   3.00000E-02   9.82000E+04   3.94157E-16   2.97561E+02   4.17101E+00  -1.67159E+04   5.29850E-22
   9.00000E-02   9.90833E+04   3.99734E-16   3.01489E+02   5.46269E+00  -4.48342E+05   5.30347E-22
   1.50000E-01   1.02133E+05   4.13669E-16   3.01269E+02   9.57461E+00  -7.54814E+05   5.49236E-22
   2.10000E-01   9.96500E+04   4.01002E-16   2.98968E+02   3.40864E+00  -3.87873E+04   5.36514E-22
   2.70000E-01   9.92833E+04   4.00748E-16   3.00659E+02   1.35106E+01   2.75799E+05   5.33160E-22
   3.30000E-01   1.01767E+05   4.11620E-16   2.99650E+02   5.10979E+00   1.82066E+05   5.49468E-22
   3.90000E-01   9.95667E+04   4.01938E-16   3.00185E+02   4.36806E+00   3.53019E+05   5.35588E-22
   4.50000E-01   1.00067E+05   4.04899E-16   3.00031E+02   5.86146E+00   2.67292E+05   5.39810E-22
   5.10000E-01   1.02083E+05   4.11803E-16   3.00228E+02   5.79266E+00   6.64194E+05   5.48654E-22
   5.70000E-01   1.01000E+05   4.07528E-16   2.99267E+02   8.73326E-01  -1.45688E+05   5.44701E-22
   6.30000E-01   9.81667E+04   3.98470E-16   3.01071E+02   1.92395E+00   1.09084E+05   5.29403E-22
   6.90000E-01   9.73333E+04   3.93315E-16   3.01095E+02   6.80112E+00   1.46481E+05   5.22514E-22
   7.50000E-01   9.98833E+04   4.01179E-16   2.98947E+02   7.74097E+00   5.82203E+05   5.36791E-22
   8.10000E-01   1.01467E+05   4.08617E-16   2.99315E+02   4.42353E+00   5.09882E+05   5.46069E-22
   8.70000E-01   1.00600E+05   4.08925E-16   3.02040E+02   5.61914E+00  -2.85374E+05   5.41550E-22
   9.30000E-01   1.00000E+05   4.03471E-16   2.99967E+02   4.38293E+00   6.22141E+04   5.38020E-22
   9.90000E-01   9.95750E+04   3.97888E-16   2.97044E+02   6.76201E+00   5.23032E+05   5.35798E-22
