-0 -0.104528 -0.207912 -0.309017 -0.406737 -0.5 -0.587785 -0.669131 -0.743145 -0.809017 -0.866025 -0.913545 -0.951057 -0.978148 -0.994522 -1 -0.994522 -0.978148 -0.951057 -0.913545 -0.866025 -0.809017 -0.743145 -0.669131 -0.587785 -0.5 -0.406737 -0.309017 -0.207912 -0.104528 -1.22465e-16 
0.104528 0.0409886 -0.0815767 -0.217257 -0.329251 -0.389087 -0.475829 -0.589836 -0.673116 -0.697102 -0.818059 -0.896434 -0.923762 -0.920833 -0.9479 -0.948685 -0.978886 -0.95829 -0.921917 -0.898829 -0.847336 -0.752978 -0.750891 -0.640692 -0.553898 -0.506431 -0.415927 -0.315789 -0.251181 -0.162238 0 
0.207912 0.0962037 -0.0588292 -0.119779 -0.290383 -0.329973 -0.439192 -0.484504 -0.626191 -0.681594 -0.823717 -0.849174 -0.879014 -0.931964 -0.954935 -0.964771 -0.960251 -0.901187 -0.931051 -0.86591 -0.858813 -0.766887 -0.715834 -0.636548 -0.579822 -0.523909 -0.453169 -0.373662 -0.280366 -0.262459 0 
0.309017 0.179219 0.0656655 0.00655422 -0.151682 -0.215867 -0.336563 -0.453114 -0.609017 -0.586471 -0.681174 -0.552697 -0.785543 -0.872484 -0.880678 -0.935924 -0.899459 -0.89472 -0.903879 -0.819081 -0.784972 -0.746097 -0.699721 -0.596317 -0.518044 -0.485087 -0.415281 -0.413024 -0.318805 -0.257212 0 
0.406737 0.345994 0.222243 0.0482147 0.00348244 -0.163149 -0.335321 -0.318066 -0.430998 -0.573805 -0.498127 -0.684503 -0.755489 -0.725152 -0.84637 -0.94315 -0.8586 -0.897638 -0.791521 -0.843572 -0.818426 -0.738616 -0.66284 -0.570358 -0.58899 -0.503563 -0.383933 -0.40081 -0.358032 -0.299782 0 
0.5 0.381613 0.250592 0.247924 -0.0164333 -0.0326609 -0.0908914 -0.238248 -0.419993 -0.381881 -0.585555 -0.500263 -0.600525 -0.843892 -0.686165 -0.853172 -0.880476 -0.8965 -0.828503 -0.791671 -0.791169 -0.731847 -0.661443 -0.586708 -0.531938 -0.476662 -0.451675 -0.462463 -0.382675 -0.311759 0 
0.587785 0.470704 0.404515 0.335352 0.284827 0.0738113 -0.0947954 -0.0862591 -0.322424 -0.330143 -0.401151 -0.595697 -0.600646 -0.709433 -0.779482 -0.739625 -0.869936 -0.771834 -0.8451 -0.786861 -0.766465 -0.731286 -0.674186 -0.614059 -0.580916 -0.5216 -0.441257 -0.500875 -0.410893 -0.345021 0 
0.669131 0.576815 0.497381 0.413245 0.360128 0.252717 0.0616272 0.0624243 -0.214306 -0.154081 -0.574949 -0.436293 -0.267304 -0.524475 -0.628025 -0.774234 -0.770346 -0.749291 -0.867083 -0.826255 -0.860004 -0.734914 -0.62397 -0.638342 -0.621875 -0.538893 -0.411362 -0.477596 -0.374933 -0.405107 0 
0.743145 0.693129 0.607829 0.593237 0.424132 0.29256 0.339045 0.0642465 -0.0512782 -0.313567 -0.372559 -0.32809 -0.323606 -0.462037 -0.693338 -0.757405 -0.757896 -0.638491 -0.818412 -0.781766 -0.708784 -0.682941 -0.719394 -0.593343 -0.454965 -0.448209 -0.564067 -0.489627 -0.398555 -0.320429 0 
0.809017 0.734585 0.665067 0.679227 0.543743 0.55609 0.475157 0.160522 0.109524 -0.0543101 -0.0325649 -0.183788 -0.338576 -0.564692 -0.664378 -0.767303 -0.863572 -0.779406 -0.770249 -0.88696 -0.505648 -0.84125 -0.591825 -0.714351 -0.532545 -0.561039 -0.463103 -0.406288 -0.33762 -0.35471 0 
