0.0149991 119 79 2
0.0364076 118 78 3
0.0446426 117 77 4
0.143563 116 76 5
0.261449 115 75 6
0.330651 114 74 7
0.42664 113 73 8
0.43138 112 72 9
0.475994 111 71 10
0.671841 110 70 11
1.09147 109 69 12
1.29748 108 68 13
1.49312 107 67 14
1.71246 107 68 14
1.71258 106 67 15
1.78474 105 66 16
1.83864 104 65 17
1.88905 103 64 18
1.96954 102 63 19
2.11221 101 62 20
2.18797 100 61 21
2.29816 99 60 22
2.45272 98 59 23
2.47938 97 58 24
2.81789 96 57 25
2.90109 97 57 25
3.11309 96 56 26
3.12832 95 55 27
3.49473 96 55 27
3.59824 97 55 27
3.78685 97 55 26
3.8004 96 54 27
3.97772 95 53 28
4.11173 94 52 29
4.20485 93 51 30
4.29456 94 51 30
4.41105 93 50 31
4.42136 92 49 32
4.60556 91 48 33
4.6722 90 47 34
4.72915 90 48 34
4.85239 89 47 35
4.88106 88 46 36
5.11111 87 45 37
5.27798 86 44 38
5.28521 85 43 39
5.35462 84 42 40
5.49328 83 41 41
5.65159 82 40 42
5.71816 81 39 43
5.84856 81 40 43
5.85757 80 39 44
6.2016 79 38 45
6.28315 78 37 46
6.3727 78 38 46
6.41709 78 39 46
6.56343 78 40 46
6.86339 78 41 46
6.967 77 40 47
7.28669 76 39 48
7.70391 77 39 48
7.832 76 38 49
7.83486 76 38 48
7.9055 75 37 49
7.9602 75 38 49
8.18934 75 39 49
8.28852 75 40 49
8.6312 74 39 50
9.01658 73 38 51
9.35861 72 37 52
9.85949 72 37 51
10.4289 71 36 52
10.771 71 37 52
10.8149 70 36 53
10.8982 70 36 52
10.9869 69 35 53
11.4662 70 35 53
11.5974 71 35 53
12.1279 71 36 53
12.28 70 35 54
12.3915 69 34 55
12.9956 70 34 55
12.9956 70 35 55
13.0189 71 35 55
13.0194 72 35 55
13.0467 73 35 55
14.1205 73 35 54
14.2228 74 35 54
14.5763 73 34 55
14.5943 72 33 56
14.8018 71 32 57
14.9145 70 31 58
14.9935 71 31 58
15.1259 70 30 59
15.3796 70 30 58
15.4971 70 30 57
15.5594 69 29 58
16.2886 68 28 59
16.3292 68 28 58
16.3594 67 27 59
16.3641 66 26 60
16.3877 66 26 59
16.4817 65 25 60
16.9097 64 24 61
16.9381 65 24 61
17.0415 65 25 61
17.1508 66 25 61
17.2343 66 26 61
17.4915 66 27 61
18.0838 65 26 62
18.4313 64 25 63
18.5901 64 25 62
18.8918 63 24 63
18.9713 64 24 63
19.1518 63 23 64
19.1658 63 24 64
19.4282 63 24 63
19.6295 64 24 63
19.885 63 23 64
19.9296 64 23 64
20.025 64 24 64
20.1998 64 25 64
20.2799 65 25 64
20.3913 66 25 64
20.5969 65 24 65
20.6906 64 23 66
