0.0270138 119 79 2
0.0451662 120 79 2
0.30627 119 78 3
0.450077 118 77 4
0.5512 117 76 5
0.57013 116 75 6
0.573061 116 76 6
0.585761 115 75 7
0.7084 114 74 8
0.759995 115 74 8
0.78243 114 73 9
1.1279 113 72 10
1.20281 112 71 11
1.31789 113 71 11
1.4821 112 70 12
1.86926 113 70 12
2.06044 112 69 13
2.13166 111 68 14
2.16966 110 67 15
2.62707 109 66 16
2.94446 108 65 17
3.06226 108 66 17
3.11213 109 66 17
3.14687 108 65 18
3.32447 107 64 19
3.34215 106 63 20
3.37568 105 62 21
3.4002 104 61 22
3.54523 103 60 23
3.62028 104 60 23
3.72621 103 59 24
3.7432 102 58 25
3.77506 101 57 26
3.82378 100 56 27
3.91722 99 55 28
4.25167 98 54 29
4.35172 97 53 30
4.50063 96 52 31
4.5373 95 51 32
4.65672 94 50 33
4.67466 93 49 34
4.69867 92 48 35
5.0084 91 47 36
5.08136 90 46 37
5.44392 91 46 37
5.81863 91 47 37
6.07304 91 47 36
6.16145 92 47 36
6.33679 91 46 37
6.56662 90 45 38
6.62187 90 46 38
6.73181 89 45 39
7.46314 89 46 39
7.71776 89 46 38
7.81931 88 45 39
7.86524 88 46 39
7.91226 87 45 40
7.9557 86 44 41
8.23969 85 43 42
8.56863 84 42 43
8.67894 83 41 44
8.94764 83 42 44
9.31529 83 43 44
9.32724 84 43 44
9.34889 83 42 45
9.42093 82 41 46
9.52284 82 42 46
9.63645 82 43 46
9.7475 82 44 46
9.75006 83 44 46
9.76099 82 43 47
9.84278 83 43 47
9.93193 84 43 47
10.0668 83 42 48
10.6108 82 41 49
10.8827 83 41 49
10.9684 82 40 50
11.0096 81 39 51
11.0739 81 40 51
11.0749 80 39 52
11.0762 79 38 53
11.424 78 37 54
11.7922 78 37 53
11.899 78 37 52
12.1709 79 37 52
12.328 80 37 52
12.3335 80 37 51
12.7521 79 36 52
12.8355 78 35 53
13.0126 78 35 52
13.0604 77 34 53
13.1001 76 33 54
13.1443 75 32 55
13.345 76 32 55
13.5645 77 32 55
13.5844 76 31 56
13.6942 76 31 55
13.8207 75 30 56
13.9828 75 31 56
14.3032 75 31 55
14.3468 75 32 55
14.3709 75 33 55
14.5162 76 33 55
14.6739 76 34 55
14.796 75 33 56
14.8444 75 33 55
15.0528 75 34 55
15.4684 74 33 56
15.4759 75 33 56
15.8439 76 33 56
16.0527 76 33 55
16.057 76 34 55
16.0611 75 33 56
16.2889 75 33 55
16.4543 76 33 55
16.7879 76 34 55
17.0166 75 33 56
17.1984 74 32 57
17.4904 74 32 56
18.0875 74 32 55
18.3293 73 31 56
18.5052 74 31 56
18.6022 74 32 56
18.7755 75 32 56
18.9844 75 32 55
20.0533 74 31 56
20.0639 73 30 57
20.1435 73 30 56
20.1608 73 31 56
20.2558 73 31 55
20.2807 72 30 56
20.4892 71 29 57
20.8407 72 29 57
20.9332 72 30 57
20.954 71 29 58
21.1228 71 30 58
21.3219 70 29 59
21.3698 71 29 59
21.5819 70 28 60
21.94 69 27 61
22.0386 68 26 62
22.2315 68 26 61
22.5316 67 25 62
22.6315 68 25 62
22.7688 69 25 62
23.0575 70 25 62
23.1986 69 24 63
23.2459 68 23 64
23.5009 68 24 64
23.5061 67 23 65
24.142 66 22 66
24.3846 65 21 67
24.494 65 22 67
25.3062 66 22 67
25.6184 67 22 67
26.3507 68 22 67
26.3751 67 21 68
26.5006 67 21 67
26.7688 67 22 67
26.8687 66 21 68
27.079 67 21 68
27.1543 67 22 68
28.0221 68 22 68
28.1039 67 21 69
29.0144 66 20 70
29.2529 66 20 69
29.6411 65 19 70
29.7507 64 18 71
30.0512 64 18 70
30.0735 63 17 71
30.0955 62 16 72
30.1696 63 16 72
30.2999 62 15 73
30.5942 61 14 74
31.2748 61 15 74
31.3907 62 15 74
31.5818 62 16 74
32.2055 62 16 73
32.2373 61 15 74
32.4812 60 14 75
32.5028 60 15 75
32.6819 60 16 75
32.7701 61 16 75
33.0781 61 17 75
33.8094 62 17 75
33.8397 63 17 75
33.899 63 17 74
34.2506 64 17 74
34.3567 63 16 75
34.8849 62 15 76
35.1562 63 15 76
35.2422 63 16 76
35.7871 64 16 76
36.2984 64 17 76
36.4451 64 18 76
36.664 64 19 76
37.1646 63 18 77
37.2563 64 18 77
37.2839 65 18 77
37.4375 65 19 77
37.4482 65 20 77
38.1564 66 20 77
38.4456 66 20 76
38.5539 67 20 76
38.8104 68 20 76
39.3094 67 19 77
39.328 66 18 78
39.8388 66 18 77
40.441 65 17 78
40.7479 64 16 79
40.9751 65 16 79
41.2011 65 16 78
41.6908 66 16 78
41.7219 66 16 77
41.7371 67 16 77
41.843 68 16 77
42.0376 68 17 77
42.4917 67 16 78
42.5656 68 16 78
43.0608 68 16 77
43.3227 69 16 77
43.8981 69 16 76
44.1202 68 15 77
44.4598 67 14 78
44.614 68 14 78
44.7256 69 14 78
44.8204 69 14 77
45.2245 70 14 77
45.2585 70 14 76
45.3505 70 14 75
45.3593 70 15 75
45.8362 69 14 76
46.031 69 14 75
46.151 69 14 74
46.4371 68 13 75
46.9159 68 14 75
46.9708 69 14 75
47.1428 69 14 74
47.3778 70 14 74
47.4642 70 15 74
48.0131 71 15 74
48.026 71 16 74
48.1687 71 16 73
48.2251 72 16 73
48.3466 72 16 72
48.5574 71 15 73
48.5607 72 15 73
48.6613 71 14 74
49.0031 71 14 73
49.1684 70 13 74
49.6013 71 13 74
49.9446 71 13 73
50.3619 72 13 73
50.5533 72 13 72
50.8171 73 13 72
51.2561 73 13 71
51.3295 73 14 71
51.476 73 14 70
52.0607 73 15 70
52.3739 74 15 70
52.9774 74 15 69
53.9658 75 15 69
53.9864 74 14 70
55.0416 73 13 71
55.2054 73 13 70
55.3481 74 13 70
55.6312 75 13 70
56.0872 75 13 69
56.2836 76 13 69
56.3526 75 12 70
56.457 75 12 69
56.61 76 12 69
56.6465 75 11 70
56.7952 75 12 70
57.1366 75 12 69
58.3189 75 13 69
58.5487 76 13 69
59.3936 76 14 69
59.5268 75 13 70
60.0771 75 14 70
60.3267 75 14 69
60.7825 75 15 69
60.8678 74 14 70
60.9436 73 13 71
60.9582 73 13 70
61.0235 74 13 70
61.1555 73 12 71
61.1877 73 12 70
61.5604 73 12 69
61.6599 73 13 69
