60

C 1.39448 7.12811e-06 -3.72134
C 1.70328 1.42643 3.25342
C -1.58551 3.599 0.467809
C 0.221021 3.77009 -1.22487
C -3.24314 -1.6235 1.5809
C -2.90607 -2.34125 -1.34571
C -2.4572 -3.07648 -0.35594
C 0.514338 2.16673 -3.26572
C -3.43226 -1.05849 -1.60677
C -3.07189 2.27385 -1.07621
C 3.80439 0.81612 -0.530201
C -0.292292 -3.76123 1.1572
C 1.27892 -3.62686 -0.961863
C -0.140507 -1.97778 3.45259
C -1.73209 1.66605 -3.17596
C 0.797992 -0.945447 3.74697
C -3.36891 2.04275 0.401523
C -2.10072 2.17682 2.53137
C -1.10247 0.55661 3.75481
C 2.65353 2.86902 -0.608901
C -2.46868 2.78937 1.27994
C -1.42293 -3.25207 1.76589
C 3.15665 -2.32351 -0.499161
C -2.90178 0.998066 2.53202
C -2.87488 1.38882 -2.32095
C -0.712824 2.54548 -2.94062
C -2.00401 3.29838 -0.888729
C -2.58783 -2.82087 1.00421
C -0.924257 3.39759 -1.79992
C -1.16174 0.46363 -3.74418
C 3.92217 0.000775082 0.564999
C -0.923087 1.89428 3.34094
C -3.82957 -0.510288 0.856468
C 2.27941 -0.905661 -3.11441
C 1.99525 3.00078 1.70652
C -3.06634 -0.0913846 -2.5096
C 0.639417 3.25593 2.1597
C 2.70321 1.87042 2.24755
C -0.228678 3.8248 1.05881
C -3.64747 0.834922 1.2857
C 1.95655 3.47211 0.375111
C 2.13805 -2.13343 -2.5657
C 0.0893295 1.02286e-36 -4.07635
C 0.445084 -3.9211 0.070515
C -3.9022 -0.465522 -0.560528
C 3.53924 0.823089 1.68052
C 0.461527 2.27378 3.20596
C 0.685891 3.90195 0.0162779
C -2.30643 0.0136856 3.24003
C 1.85835 1.29059e-13 3.49957
C 3.75157 -1.28758 0.168055
C 3.24216 1.8427 -1.27396
C -2.42612 -1.4024 2.79242
C 1.65963 1.35957 -3.33149
C -2.08199 -0.459233 -3.34115
C 1.97134e-61 1.97364e-133 4.29095
C 2.78923 1.32203 -2.45007
C 2.31633 -2.87014 -1.43612
C -1.38889 -2.34423 2.87099
C 3.09297 4.15679e-06 -2.46636
