60

C -2.16814 1.22275 -2.79232
C -0.946027 -1.17167 3.37116
C -0.853891 -1.19253 -3.45886
C -3.25804 -1.67769 -0.762395
C -2.83233 0.0486195 -2.44302
C 0.378222 -3.72427 -0.397158
C -0.462317 -2.4368 -2.80489
C 1.35542 2.95997e-07 3.48761
C 3.22664 -1.38298 -1.28073
C -0.836695 2.44551 2.74156
C -3.55023 -0.35253 -1.22713
C 2.49296 2.16303e-08 2.79349
C -0.41521 -2.41121 2.87769
C -3.6405 -0.0778764 0.987824
C 2.4691 0.285514 -2.78099
C 1.98789 2.76422 -1.4979
C -2.40011 2.8696 0.557383
C 1.3852 3.33245e-05 -3.50412
C 1.53008 2.18177 2.79942
C 2.53209 2.13986 1.93666
C 3.29802 3.82136e-07 -1.69909
C 0.782304 3.50486 -1.19073
C -0.825326 -3.23241 1.72566
C -0.260179 3.16114 -2.05713
C -2.96606 -2.21279 0.583956
C -2.19101 -1.08853 -2.86556
C 1.00266 3.41267 1.07951
C -3.1181 2.00999 -0.449973
C 0.00585251 5.00535e-07 -3.53996
C 1.4126 -3.23969 -1.22877
C 2.91159 2.29762 -0.488375
C 1.56421 -3.01175 1.49716
C -0.846504 1.22954 -3.43722
C 7.81201e-28 5.74792e-45 3.53967
C 3.52955 0.927506 -0.610862
C -1.05529 -3.53841 -0.578124
C 2.33402 2.80255 0.752999
C 3.7412 1.06897e-07 0.442656
C 2.64192 -2.54448 -0.750988
C -1.88878 2.63439 1.84981
C -0.901326 1.18462 3.4103
C 0.0877682 2.20524 -3.02831
C 0.832933 -2.72633 -2.38585
C -3.68416 0.663479 -0.225235
C -2.47964 2.19822 -1.75891
C -1.28843 3.55649 -0.0907816
C 0.145151 3.80596 0.0738274
C 0.45276 2.88793 2.33812
C -2.05967 0.508664 3.04426
C 2.53545 -2.70973 0.623909
C -1.39581 -2.9616 -1.8288
C 0.398932 -3.54844 0.979185
C 0.980308 -2.47672 2.63064
C 1.46534 2.19206 -2.70489
C -2.51309 -2.08449 -1.91083
C -3.13562 -1.2264 1.64546
C 3.29904 0.000902909 1.72795
C -2.28173 -0.815047 2.79229
C -1.49366 3.15614 -1.44009
C -1.83047 -3.15655 0.626547
