60

C 1.77279 2.42726 2.09459
C 3.10165 1.82073e-09 2.18729
C 0.687497 -2.23959 2.73727
C -2.28896 0.704571 2.75548
C -1.55746 -2.81258 1.59159
C -2.92349 -0.284964 -2.11088
C 2.75338 2.0881 1.06355
C 0.764367 -2.97755 -1.88124
C -2.70586 -2.35809 -0.525038
C -1.89711 -0.935911 -2.95141
C 1.38914 1.51384e-08 3.2807
C 0.432426 3.06672 1.95265
C -0.685588 -3.48456 0.589235
C 0.438132 -1.06723 -3.39382
C 2.50827 -1.45379 -2.05758
C -0.762723 -0.215463 -3.50375
C 2.94671 2.06857 -0.407162
C -0.706841 -3.03075 -1.79981
C 8.34482e-23 4.08098e-47 3.50664
C -0.635167 1.21974 -3.32136
C -1.81157 2.65628 1.71963
C 0.748705 3.47708 -0.669606
C -0.292683 -1.42397 3.26725
C -2.99544 1.90707 -0.68678
C -1.52787 -1.84752 2.70645
C 2.01537 2.93184 -0.802574
C 2.67476 -2.22368 -0.791672
C 0.20053 2.98154 -1.95809
C -0.686766 2.37695 2.61967
C 3.37319 0.772087 -1.05264
C 3.24116 -1.48193 0.353507
C -0.976797 1.09137 3.31258
C -2.48425 -0.700879 2.52143
C 0.0522252 3.55938 0.576973
C 1.44224 -2.7764 1.70653
C -1.71369 1.81612 -2.59812
C 1.33044 -1.99474 -2.69634
C 3.30964 0.789008 1.19546
C 3.61405 1.09468e-05 0.106807
C 2.57314 -1.89998 1.59271
C 1.23125 3.71424e-06 -3.41589
C -1.49119 -3.23599 -0.609962
C -2.77252 1.60746 1.65226
C 2.8844 2.23299e-05 -2.16692
C -2.79096 1.18454 -1.95745
C -3.1701 -1.08123 1.31828
C 1.87126 1.01663 -2.84452
C 0.799336 -3.43151 0.564451
C -3.25608 -1.0635 -0.927313
C -1.50107 -2.15298 -2.46321
C 1.54087 -3.14899 -0.648349
C -3.40243 1.12778 0.444565
C 2.27418 -0.908848 2.63375
C -3.6019 -0.262285 0.26311
C 1.7151 1.32443 2.92393
C -2.65427 -2.28581 0.866611
C -2.01938 2.92808 -0.629938
C -1.23437 2.86601 -1.79807
C 0.672987 1.95703 -2.94921
C -1.33898 3.30108 0.542751
