100 1.0001 2229.98 2.50363
200 1.0004 2138.24 2.50669
300 1.00089 2115.95 2.50951
400 1.00158 2068 2.51384
500 1.00248 2042.31 2.5166
600 1.00356 2055.86 2.51718
700 1.00485 2028.45 2.51997
800 1.00634 2007.05 2.52175
900 1.00802 1988.04 2.52571
1000 1.0099 1963.14 2.52994
1100 1.01198 1951.47 2.53257
1200 1.01426 1944.47 2.53649
1300 1.01673 1945.79 2.54014
1400 1.0194 1918.55 2.54455
1500 1.02228 1886.89 2.54994
1600 1.02534 1861.97 2.5534
1700 1.02861 1865.73 2.55611
1800 1.03208 1872.52 2.55889
1900 1.03574 1862.84 2.5617
2000 1.0396 1853 2.5641
2100 1.04366 1848.97 2.56573
2200 1.04792 1835.4 2.56686
2300 1.05237 1837.08 2.56929
2400 1.05702 1855.03 2.57263
2500 1.06188 1804.47 2.57656
2600 1.06692 1805.2 2.58083
2700 1.07217 1791.04 2.5839
2800 1.07762 1793.44 2.5857
2900 1.08326 1775.24 2.58783
3000 1.0891 1798.13 2.58992
3100 1.09514 1765.74 2.59288
3200 1.10138 1748.19 2.59595
3300 1.10781 1742.73 2.59754
3400 1.11444 1733.6 2.60109
3500 1.12128 1732.35 2.60536
3600 1.1283 1721.83 2.60837
3700 1.13553 1692.42 2.61189
3800 1.14296 1705.64 2.6139
3900 1.15058 1696.07 2.6164
4000 1.1584 1689.7 2.62108
4100 1.16642 1666.73 2.62309
4200 1.17464 1669.27 2.62335
4300 1.18305 1714.8 2.62747
4400 1.19166 1650.41 2.63145
4500 1.20047 1639.24 2.63426
4600 1.20948 1623.66 2.63783
4700 1.21869 1627.73 2.64233
4800 1.2281 1620.87 2.64514
4900 1.2377 1616.37 2.64839
5000 1.2475 1616.64 2.64815
5100 1.2575 1598.64 2.64977
5200 1.2677 1597.65 2.65285
5300 1.27809 1581.75 2.65808
5400 1.28868 1558.74 2.6605
5500 1.29947 1551.37 2.6654
5600 1.31046 1555.31 2.66652
5700 1.32165 1552.15 2.66932
5800 1.33304 1552.75 2.67394
5900 1.34462 1530.64 2.67777
6000 1.3564 1524.22 2.68053
6100 1.36838 1517.59 2.68524
6200 1.38056 1501.37 2.68949
6300 1.39293 1502.93 2.69294
6400 1.4055 1484.38 2.69713
6500 1.41827 1476.92 2.69971
6600 1.43124 1466.06 2.70464
6700 1.44441 1461.31 2.70744
6800 1.45778 1451.03 2.71155
6900 1.47134 1436.06 2.71465
7000 1.4851 1437.97 2.71859
7100 1.49906 1440.39 2.72316
7200 1.51322 1424.15 2.72841
7300 1.52757 1400.04 2.73298
7400 1.54212 1389.41 2.73717
7500 1.55688 1410.27 2.74
7600 1.57182 1395.99 2.7433
7700 1.58697 1383.47 2.74777
7800 1.60232 1369.43 2.74984
7900 1.61786 1365.52 2.75176
8000 1.6336 1349 2.75636
8100 1.64954 1337.52 2.75941
8200 1.66568 1335.48 2.76168
8300 1.68201 1318.34 2.76767
8400 1.69854 1308.49 2.77078
8500 1.71528 1304.79 2.77517
8600 1.7322 1307.42 2.77972
8700 1.74933 1312.12 2.78463
8800 1.76666 1288.24 2.78958
8900 1.78418 1274.65 2.79176
9000 1.8019 1265.78 2.79474
9100 1.81982 1253.05 2.79874
9200 1.83794 1244.87 2.80402
9300 1.85625 1229.97 2.80772
9400 1.87476 1217.25 2.81168
9500 1.89348 1214.07 2.81489
9600 1.91238 1205.12 2.81671
9700 1.93149 1199.27 2.8202
9800 1.9508 1192.16 2.82375
9900 1.9703 1204.78 2.82757
