60

C -0.85313 -1.40002 -3.88295
C 0.41963 4.2049 -0.0886153
C -1.74479 2.0287 3.31782
C 2.49491 3.14377 1.34163
C 4.18111 0.300861 0.512058
C -0.0710134 -3.92984 1.49043
C -0.924002 4.11065 0.363864
C -0.224815 2.48629 -3.41644
C -0.221454 3.43109 -2.41808
C 4.08301 0.694666 -0.758719
C -0.543144 -4.12218 -0.831488
C 1.02792 0.231418 4.07528
C -1.51654 3.40702 -1.99205
C 0.35096 -2.07228 -3.69613
C 3.1975 0.861326 2.67651
C 1.62303 -3.9012 -0.0840202
C -2.14188 0.799006 -3.49133
C 1.51023 2.51539 3.00066
C -3.10199 -0.98432 -2.73142
C 2.30933 0.00172876 3.50107
C 2.64143 2.14629 2.35538
C 3.86148 0.0053918 1.76693
C 0.367913 3.0845 2.90284
C 2.7496 -1.29544 2.8848
C -2.15601 3.63427 0.158106
C 3.04951 0.0191059 -2.95342
C 2.33812 -1.04194 -3.39923
C -2.61365 2.69395 -1.8877
C -0.802262 -3.38083 2.45693
C -2.95261 1.51224 -2.60018
C -3.86742 -0.472845 -1.66451
C -4.11309 -0.395977 0.954716
C 3.1714 -2.17451 1.85214
C -3.81038 0.934807 -1.59119
C -1.62089 -3.62639 -1.34642
C -2.04674 -0.632427 -3.58585
C -3.43785 1.28239 2.13559
C 3.22592 -2.72834 0.557149
C -1.67011 0.738987 3.76868
C -3.47216 -2.36891 -0.177718
C -3.98588 1.05393 0.898263
C -1.06946 1.5391 -3.85031
C -2.97268 2.84076 -0.563595
C 2.63226 -3.22136 -0.715649
C -3.50762 -0.816452 2.25588
C 1.53816 3.836 0.664963
C 0.564595 4.01975 -1.48181
C -2.76384 -3.02269 -1.14755
C 3.6933 0.64804 -2.02792
C 2.26512 -2.93763 -2.08244
C 1.68173 -2.24499 -3.17779
C -1.82681 -2.61729 2.76025
C -4.0443 -1.05336 -0.327807
C -3.78983 1.67505 -0.343274
C -2.97796 -2.09857 2.19299
C -0.915095 2.91713 2.87985
C -3.13417 -2.7108 1.0486
C -0.341765 0.423036 4.20249
C 0.308923 -4.20148 0.253128
C -2.8413 0.291945 2.98773
