60

C -2.29074 -0.237368 -2.91831
C -1.6701 3.33381 0.693787
C -3.2863 0.115637 1.99018
C 0.969592 2.33834 -2.77136
C 2.52319 2.14384 1.72063
C 2.02616 4.06544e-09 3.16276
C 3.60861 -0.952357 0.302873
C 0.492352 -3.74254 -0.272441
C -2.87191 -1.21892 -2.09739
C -0.353131 -3.49828 -1.31269
C -0.0971093 -2.81055 -2.54849
C -1.70478 -1.60935 3.02521
C 2.98828 0.000155669 2.30273
C -3.30121 1.74789 -0.243407
C 0.630261 2.63453 2.59194
C -1.96276 -3.16288 0.597548
C -3.55346 -1.2748 0.0269926
C -3.54094 0.939273 0.904915
C -1.13289 -0.78643 -3.50471
C 0.672315 3.44629 1.3494
C -1.31011 -0.248042 3.45448
C -2.97626 -2.152 0.974238
C 1.03 -0.920308 3.51447
C -1.71101 -3.29807 -0.859451
C 3.65463e-23 1.51241e-40 3.64623
C 0.0185853 1.03428e-10 -3.67893
C -1.50634 3.08259 -1.64909
C 0.93779 -2.03645 -3.02416
C -2.31799 0.488435 2.92478
C 1.07185 3.20045 -1.63142
C 0.798762 -2.20985 2.81225
C -1.51707 2.03334 -2.73317
C -2.38937 2.85082 -0.47469
C 3.65923 0.0633598 -0.819171
C 2.27266 0.00114083 -2.97504
C 3.35144 1.40558 0.852577
C -2.83573 -1.31421 2.08774
C 3.54775 5.2199e-06 1.18976
C -0.309366 3.71343 0.380637
C -2.54564 1.07107 -2.53138
C -2.18528 -2.43648 -1.92615
C 2.11532 3.09828 -0.56519
C 1.22583 -0.767906 -3.49345
C 3.24778 9.24675e-06 -2.03787
C -3.53244 -0.557665 -1.09616
C 3.07997 2.08534 -0.370199
C -0.70843 2.49085 2.76387
C -1.72864 2.75004 1.93566
C -3.40093 0.882848 -1.37835
C 1.94785 1.3434 -2.89922
C 2.922 -2.09985 1.12117
C 1.95097 3.22315 0.87267
C -0.244273 3.58488 -1.05934
C 1.72544 -2.84284 1.79856
C 0.601785 -3.56064 1.08886
C -1.2005 -2.05068 -2.88702
C -0.830712 -3.39315 1.47918
C 1.75006 1.62993 2.85478
C -0.654246 -2.52618 2.67301
C -0.186841 1.51633 -3.31865
