16000 -348.246
16100 -346.859
16200 -347.37
16300 -341.696
16400 -345.001
16500 -346.149
16600 -348.398
16700 -346.373
16800 -350.372
16900 -355.154
17000 -349.812
17100 -360.381
17200 -356.214
17300 -357.32
17400 -351.673
17500 -353.122
17600 -359.459
17700 -345.291
17800 -341.701
17900 -352.65
18000 -347.504
18100 -345.951
18200 -351.965
18300 -349.384
18400 -347.505
18500 -348.09
18600 -347.923
18700 -351.022
18800 -346.743
18900 -346.144
19000 -349.758
19100 -348.696
19200 -356.113
19300 -355.046
19400 -346.89
19500 -348.27
19600 -346.956
19700 -346.575
19800 -345.148
19900 -341.929
20000 -349.28
20100 -344.135
20200 -340.685
20300 -348.095
20400 -352.288
20500 -353.964
20600 -350.997
20700 -352.974
20800 -354.247
20900 -347.936
21000 -354.955
21100 -358.957
21200 -356.034
21300 -361.969
21400 -356.569
21500 -364.869
21600 -369.109
21700 -357.426
21800 -359.181
21900 -356.563
22000 -353.48
22100 -354.503
22200 -349.26
22300 -352.901
22400 -352.867
22500 -353.022
22600 -358.613
22700 -359.412
22800 -353.921
22900 -350.615
23000 -356.392
23100 -357.64
23200 -354.15
23300 -350.599
23400 -349.982
23500 -347.546
23600 -336.877
23700 -345.929
23800 -345.573
23900 -347.944
24000 -351.818
24100 -353.324
24200 -352.797
24300 -349.549
24400 -348.85
24500 -354.971
24600 -350.238
24700 -349.932
24800 -353.329
24900 -355.395
25000 -353.363
25100 -354.512
25200 -362.004
25300 -359.23
25400 -357.838
25500 -357.605
25600 -356.396
25700 -361.076
25800 -365.127
25900 -354.124
26000 -355.374
26100 -354.371
26200 -360.979
26300 -357.189
26400 -355.132
26500 -354.268
26600 -358.375
26700 -358.254
26800 -360.406
26900 -357.016
27000 -354.87
27100 -357.696
27200 -359.474
27300 -359.941
27400 -359.519
27500 -360.26
27600 -360.881
27700 -357.264
27800 -357.454
27900 -360.759
28000 -360.103
28100 -357.626
28200 -358.803
28300 -361.248
28400 -357.876
28500 -359.777
28600 -357.541
28700 -354.288
28800 -355.953
28900 -361.617
29000 -361.617
29100 -359.963
29200 -358.784
29300 -358.695
29400 -358.968
29500 -357.314
29600 -352.439
29700 -361.056
29800 -361.977
29900 -359.422
30000 -361.011
30100 -356.728
30200 -356.948
30300 -356.254
30400 -356.867
30500 -356.902
30600 -356.399
30700 -356.676
30800 -358.435
30900 -359.907
31000 -359.108
31100 -358.844
31200 -359.47
31300 -357.254
31400 -358.714
31500 -356.591
31600 -356.29
31700 -357.845
31800 -357.607
31900 -360.081
32000 -356.995
32100 -357.177
32200 -358.778
32300 -362.34
32400 -365.329
32500 -364.378
32600 -363.611
32700 -361.991
32800 -359.279
32900 -358.074
33000 -359.683
33100 -363.75
33200 -361.975
33300 -358.158
33400 -361.273
33500 -361.003
33600 -360.751
33700 -361.421
33800 -362.386
33900 -360.497
34000 -363.366
34100 -367.854
34200 -364.967
34300 -363.094
34400 -367.92
34500 -365.477
34600 -365.444
34700 -363.09
34800 -362.149
34900 -364.947
35000 -363.569
35100 -365.911
35200 -365.702
35300 -364.425
35400 -363.666
35500 -365.426
35600 -364.791
35700 -365.921
35800 -366.168
35900 -365.532
36000 -364.502
36100 -360.138
36200 -361.314
36300 -364.223
36400 -364.689
36500 -364.394
36600 -364.585
36700 -364.787
36800 -363.089
36900 -360.539
37000 -365.415
37100 -363
37200 -362.95
37300 -363.646
37400 -363.471
37500 -364.09
37600 -362.361
37700 -364.198
37800 -362.31
37900 -364.097
38000 -363.165
38100 -361.243
38200 -362.996
38300 -361.746
38400 -363.452
38500 -364.126
38600 -362.78
38700 -362.538
38800 -362.949
38900 -363.677
39000 -363.313
39100 -362.625
39200 -362.938
39300 -360.816
39400 -361.571
39500 -364.16
39600 -358.895
39700 -364.023
39800 -364.434
39900 -364.973
40000 -362.623
40100 -364.533
40200 -364.556
40300 -362.496
40400 -362.135
40500 -362.329
40600 -364.065
40700 -364.552
40800 -363.204
40900 -364.295
41000 -364.56
41100 -364.921
41200 -365.657
41300 -364.373
41400 -365.616
41500 -364.332
41600 -367.021
41700 -364.175
41800 -363.587
41900 -364.844
42000 -363.297
42100 -364.091
42200 -364.695
42300 -365.048
42400 -365.249
42500 -366.754
42600 -365.299
42700 -369.694
42800 -370.741
42900 -369.727
43000 -369.6
43100 -370.135
43200 -370.645
43300 -370.612
43400 -373.445
43500 -375.643
43600 -375.24
43700 -375.342
43800 -374.789
43900 -373.45
44000 -375.175
44100 -374.832
44200 -374.823
44300 -374.233
44400 -372.873
44500 -368.572
44600 -369.365
44700 -371.237
44800 -373.167
44900 -372.493
45000 -371.448
45100 -372.159
45200 -371.621
45300 -369.993
45400 -364.439
45500 -369.823
45600 -369.941
45700 -370.182
45800 -371.178
45900 -370.525
46000 -369.418
46100 -367.881
46200 -367.602
46300 -368.553
46400 -367.761
46500 -368.652
46600 -364.973
46700 -363.533
46800 -364.038
46900 -367.481
47000 -367.108
47100 -366.626
47200 -367.505
47300 -370.544
47400 -370.956
47500 -370.62
47600 -370.633
47700 -369.59
47800 -375.072
47900 -376.409
48000 -377.058
48100 -376.517
48200 -376.609
48300 -376.603
48400 -375.51
48500 -376.527
48600 -376.37
48700 -376.007
48800 -374.888
48900 -377.135
49000 -376.68
49100 -376.773
49200 -377.649
49300 -376.669
49400 -376.696
49500 -376.168
49600 -377.488
49700 -379.135
49800 -377.696
49900 -377.184
50000 -377.082
50100 -377.052
50200 -378.252
50300 -378.533
50400 -375.903
50500 -376.703
50600 -374.663
50700 -376.444
50800 -376.619
50900 -376.71
51000 -376.907
51100 -377.423
51200 -376.928
51300 -378.284
51400 -377.611
51500 -378.033
51600 -377.386
51700 -377.957
51800 -377.438
51900 -376.616
52000 -377.538
52100 -377.107
52200 -378.469
52300 -378.435
52400 -378.244
52500 -376.923
52600 -378.179
52700 -375.493
52800 -376.712
52900 -376.759
53000 -377.016
53100 -376.966
53200 -376.752
53300 -376.687
53400 -376.668
53500 -376.149
53600 -377.962
53700 -377.911
53800 -377.558
53900 -375.807
54000 -376.912
54100 -376.989
54200 -377.002
54300 -376.886
54400 -377.19
54500 -378.299
54600 -377.401
54700 -377.173
54800 -377.472
54900 -377.352
55000 -376.624
55100 -376.79
55200 -375.98
55300 -376.176
55400 -376.194
55500 -376.022
55600 -376.451
55700 -376.41
55800 -376.727
55900 -376.144
56000 -376.735
56100 -376.886
56200 -376.643
56300 -376.031
56400 -376.483
56500 -376.841
56600 -378.642
56700 -378.882
56800 -378.115
56900 -378.201
57000 -378.707
57100 -378.675
57200 -378.777
57300 -378.805
57400 -378.886
57500 -378.851
57600 -379.05
57700 -379.212
57800 -379.085
57900 -378.541
58000 -378.875
58100 -379.335
58200 -379.049
58300 -378.68
58400 -378.858
58500 -378.479
58600 -378.908
58700 -379.431
58800 -378.961
58900 -379.03
59000 -379.21
59100 -378.949
59200 -379.766
59300 -378.75
59400 -378.988
59500 -378.869
59600 -379.176
59700 -379.038
59800 -378.903
59900 -379.153
60000 -378.737
60100 -379.224
60200 -378.916
60300 -378.999
60400 -379.031
60500 -378.848
60600 -378.694
60700 -379.569
60800 -379.117
60900 -378.376
61000 -378.941
61100 -378.907
61200 -379.274
61300 -378.783
61400 -378.631
61500 -379.084
61600 -379.087
61700 -378.705
61800 -379.338
61900 -379.208
62000 -378.221
62100 -378.305
62200 -378.68
62300 -377.728
62400 -378.688
62500 -379.283
62600 -379.072
62700 -379.983
62800 -378.657
62900 -379.675
63000 -379.321
63100 -380.132
63200 -379.6
63300 -379.765
63400 -380.401
63500 -380.451
63600 -380.172
63700 -380.137
63800 -379.851
63900 -379.779
64000 -379.628
64100 -378.941
64200 -379.523
64300 -379.074
64400 -379.804
64500 -379.989
64600 -380.339
64700 -380.197
64800 -380.139
64900 -379.988
65000 -379.71
65100 -380.042
65200 -379.803
65300 -380.433
65400 -379.997
65500 -380.045
65600 -380.364
65700 -379.96
65800 -379.842
65900 -379.838
66000 -380.176
66100 -379.441
66200 -380.18
66300 -380.8
66400 -379.651
66500 -379.911
66600 -380.357
66700 -379.978
66800 -380.508
66900 -380.271
67000 -380.472
67100 -380.636
67200 -380.229
67300 -380.298
67400 -380.306
67500 -380.507
67600 -379.801
67700 -380.953
67800 -380.601
67900 -380.484
68000 -380.432
68100 -380.063
68200 -380.511
68300 -380.406
68400 -380.349
68500 -380.283
68600 -380.333
68700 -380.567
68800 -380.711
68900 -380.598
69000 -380.58
69100 -380.638
69200 -380.578
69300 -380.779
69400 -380.91
69500 -380.906
69600 -380.624
69700 -380.52
69800 -380.95
69900 -381.316
70000 -380.483
70100 -380.682
70200 -380.749
70300 -380.233
70400 -380.817
70500 -380.918
70600 -380.879
70700 -380.474
70800 -380.661
70900 -380.1
71000 -380.69
71100 -380.827
71200 -380.864
71300 -380.695
71400 -381.035
71500 -380.736
71600 -380.732
71700 -381.401
71800 -380.895
71900 -381.026
72000 -380.561
72100 -381.136
72200 -380.737
72300 -380.715
72400 -380.841
72500 -380.908
72600 -381.233
72700 -380.583
72800 -380.624
72900 -380.831
73000 -380.791
73100 -380.639
73200 -380.273
73300 -380.68
73400 -380.707
73500 -380.605
73600 -381.21
73700 -380.027
73800 -380.818
73900 -380.688
74000 -380.367
74100 -380.519
74200 -380.615
74300 -380.848
74400 -380.56
74500 -380.591
74600 -380.479
74700 -380.751
74800 -380.491
74900 -380.137
75000 -380.165
75100 -380.886
75200 -380.31
75300 -380.905
75400 -380.663
75500 -380.55
75600 -380.532
75700 -380.992
75800 -380.66
75900 -380.846
76000 -380.726
76100 -380.447
76200 -380.736
76300 -380.65
76400 -380.601
76500 -380.383
76600 -380.792
76700 -380.638
76800 -380.803
76900 -380.39
77000 -380.671
77100 -381.098
77200 -380.651
77300 -380.776
77400 -380.786
77500 -380.687
77600 -380.659
77700 -380.739
77800 -380.986
77900 -380.886
78000 -380.634
78100 -381.019
78200 -380.951
78300 -381.162
78400 -380.607
78500 -380.853
78600 -381.17
78700 -380.814
78800 -380.794
78900 -380.491
79000 -381.065
79100 -380.631
79200 -380.803
79300 -380.848
79400 -380.906
79500 -380.714
79600 -380.877
79700 -381.02
79800 -381.065
79900 -380.989
80000 -380.73
80100 -381.048
80200 -381.202
80300 -380.96
80400 -380.808
80500 -381.542
80600 -381.031
80700 -380.831
80800 -381.192
80900 -381.246
81000 -381.115
81100 -381.157
81200 -381.051
81300 -381.009
81400 -381.055
81500 -381.025
81600 -381.128
81700 -381.163
81800 -381.302
81900 -381.221
82000 -380.972
82100 -381.028
82200 -381.106
82300 -381.027
82400 -380.839
82500 -380.527
82600 -381.052
82700 -380.921
82800 -380.912
82900 -380.842
83000 -380.94
83100 -380.927
83200 -380.841
83300 -380.882
83400 -380.778
83500 -381.117
83600 -380.843
83700 -381.717
83800 -382.788
83900 -382.422
84000 -382.363
84100 -382.517
84200 -382.589
84300 -382.483
84400 -382.223
84500 -382.486
84600 -382.271
84700 -382.278
84800 -382.593
84900 -382.738
85000 -382.671
85100 -382.252
85200 -382.505
85300 -382.336
85400 -381.896
85500 -382.155
85600 -382.367
85700 -382.137
85800 -382.293
85900 -382.173
86000 -382.44
86100 -382.592
86200 -382.808
86300 -382.334
86400 -382.505
86500 -382.623
86600 -382.481
86700 -382.688
86800 -382.759
86900 -382.406
87000 -373.744
87100 -376.51
87200 -376.388
87300 -377.136
87400 -377.088
87500 -377.131
87600 -376.871
87700 -377.184
87800 -377.206
87900 -376.989
88000 -377.313
88100 -376.422
88200 -377.259
88300 -377.644
88400 -377.683
88500 -377.348
88600 -377.436
88700 -377.399
88800 -377.374
88900 -377.555
89000 -376.495
89100 -377.302
89200 -377.609
89300 -377.094
89400 -376.844
89500 -368.016
89600 -369.038
89700 -368.531
89800 -369.216
89900 -369.057
90000 -368.03
90100 -368.327
90200 -369.132
90300 -368.368
90400 -368.013
90500 -368.143
90600 -368.502
90700 -368.615
90800 -368.637
90900 -368.546
91000 -368.615
91100 -368.51
91200 -368.544
91300 -368.383
91400 -368.161
91500 -368.428
91600 -368.469
91700 -368.591
91800 -368.377
91900 -368.328
92000 -368.795
92100 -368.19
92200 -368.771
92300 -368.766
92400 -368.667
92500 -368.592
92600 -368.396
92700 -368.643
92800 -368.345
92900 -368.518
93000 -368.768
93100 -368.889
93200 -369.068
93300 -368.476
93400 -368.547
93500 -368.452
93600 -368.587
93700 -368.557
93800 -368.485
93900 -368.166
94000 -368.955
94100 -368.881
94200 -368.534
94300 -368.614
94400 -368.952
94500 -368.83
94600 -368.715
94700 -368.929
94800 -369.037
94900 -368.896
95000 -368.888
95100 -368.691
95200 -368.388
95300 -368.613
95400 -368.748
95500 -368.494
95600 -368.486
95700 -368.373
95800 -368.706
95900 -368.796
96000 -368.28
96100 -368.336
96200 -368.237
96300 -368.47
96400 -368.49
96500 -368.5
96600 -368.507
96700 -368.599
96800 -367.95
96900 -368.094
97000 -368.087
97100 -368.57
97200 -369.044
97300 -368.706
97400 -368.756
97500 -368.605
97600 -368.896
97700 -368.373
97800 -367.949
97900 -368.386
98000 -368.086
98100 -368.319
98200 -368.042
98300 -367.984
98400 -367.997
98500 -369.965
98600 -369.931
98700 -369.983
98800 -370.19
98900 -370.371
99000 -370
99100 -370.288
99200 -370.311
99300 -369.952
99400 -370.241
99500 -370.28
99600 -370.387
99700 -370.634
99800 -370.51
99900 -370.223
100000 -370.243
