60

C 0.191477 -2.14965 -3.11931
C -1.23384 -0.563592 3.54786
C -3.26615 1.76644 0.581211
C 2.22857 -2.87631 0.965812
C 0.293659 3.3856 1.65959
C 1.38249 1.19137e-07 -3.55112
C 1.22758 1.46739e-14 3.60941
C 1.64171e-18 1.99229e-37 3.86608
C 2.59304 -1.41101 -2.37316
C 0.255 -0.856397 -3.66168
C -0.952299 -0.131677 -3.66766
C 0.503753 3.65096 -0.731343
C -2.10625 3.03178 -0.898613
C -3.66502 0.40964 0.672434
C -0.0907471 -3.71089 0.63198
C 0.585381 -3.67793 -0.562945
C 1.86829 3.26047 -0.477042
C -1.97977 -2.50734 2.01794
C 3.29081 -1.48325 -1.1501
C 2.38647 2.42349 -1.64076
C 3.16397 1.02981 -1.80163
C -3.11534 2.08532 -0.778984
C -3.06291 -1.74015 1.46199
C -2.16658 -0.394895 -3.05362
C 1.46298 -1.8715 2.94434
C -1.15954 -2.34832 -2.70713
C 0.0829371 3.18008 -1.96777
C -2.41509 -1.61686 -2.3929
C 1.21179 2.45077 -2.59139
C -1.05815 -1.99991 3.03405
C -3.20832 -2.08105 0.0529257
C 2.59385 0.00575104 -2.75454
C -1.41978 -3.38542 0.991361
C -2.60127 0.855703 -2.64422
C 0.880264 -3.28024 1.54249
C 2.67191 -2.64342 -0.394416
C 3.27621 0.000104354 1.84685
C -3.73662 -0.12897 -0.674435
C -0.605259 2.65205 2.57121
C -1.27769 2.91915 -2.0274
C -1.8697 1.91194 2.67552
C -3.37846 0.943028 -1.5104
C 0.81206 1.36854 -3.40499
C -2.23685 -3.06204 -0.0284414
C 0.275002 -2.5826 2.74647
C 3.66534 4.59346e-06 -0.808219
C 3.75599 0.000432256 0.587449
C -2.34345 0.399855 2.89542
C -3.23516 -0.359506 1.86391
C 2.40837 2.49884e-07 2.93146
C -0.564685 1.18111 -3.53712
C 1.58485 3.17755 0.927816
C -0.380559 3.7049 0.429552
C -1.716 3.33645 0.425915
C -2.41311 2.52369 1.43106
C 1.51083 -2.41775 -2.48975
C -1.61889 1.84369 -2.88833
C 1.64851 -3.18732 -1.28448
C -3.28855 -1.39082 -1.19506
C 2.43013 -2.01063 2.01683
