100 1.0001 -101.934 3.5026
200 1.0004 -141.212 3.50461
300 1.00089 -290.244 3.50732
400 1.00158 -341.063 3.50915
500 1.00248 -336.976 3.51014
600 1.00356 -375.797 3.50953
700 1.00485 -372.845 3.51095
800 1.00634 -376.981 3.51245
900 1.00802 -365.248 3.51136
1000 1.0099 -366.117 3.51013
1100 1.01198 -365.922 3.50962
1200 1.01426 -387.11 3.5114
1300 1.01673 -385.464 3.51376
1400 1.0194 -380.957 3.51746
1500 1.02228 -374.382 3.51804
1600 1.02534 -381.357 3.51761
1700 1.02861 -385.209 3.5168
1800 1.03208 -378.458 3.51955
1900 1.03574 -383.221 3.51821
2000 1.0396 -387.916 3.51895
2100 1.04366 -377.093 3.52165
2200 1.04792 -388.004 3.52547
2300 1.05237 -384.38 3.5254
2400 1.05702 -383.106 3.52779
2500 1.06188 -383.643 3.52927
2600 1.06692 -379.202 3.53056
2700 1.07217 -366.694 3.53307
2800 1.07762 -370.448 3.53641
2900 1.08326 -379.739 3.53716
3000 1.0891 -383.336 3.53826
3100 1.09514 -378.323 3.5356
3200 1.10138 -385.253 3.53817
3300 1.10781 -383.844 3.54191
3400 1.11444 -377.37 3.53917
3500 1.12128 -379.782 3.53784
3600 1.1283 -378.048 3.54183
3700 1.13553 -369.137 3.54473
3800 1.14296 -378.669 3.54188
3900 1.15058 -378.885 3.53798
4000 1.1584 -381.072 3.53922
4100 1.16642 -362.475 3.53933
4200 1.17464 -368.95 3.53969
4300 1.18305 -377.138 3.54193
4400 1.19166 -382.931 3.53843
4500 1.20047 -377.258 3.54035
4600 1.20948 -379.432 3.53742
4700 1.21869 -338.185 3.54195
4800 1.2281 -385.491 3.54187
4900 1.2377 -380.979 3.54065
5000 1.2475 -381.207 3.54408
5100 1.2575 -382.972 3.54514
5200 1.2677 -382.519 3.54552
5300 1.27809 -365.359 3.54715
5400 1.28868 -386.931 3.54529
5500 1.29947 -382.627 3.54824
5600 1.31046 -387.121 3.54861
5700 1.32165 -384.681 3.54543
5800 1.33304 -378.823 3.54838
5900 1.34462 -381.435 3.54964
6000 1.3564 -387.279 3.54799
6100 1.36838 -375.019 3.54844
6200 1.38056 -380.989 3.54556
6300 1.39293 -389.541 3.54856
6400 1.4055 -384.472 3.55018
6500 1.41827 -379.734 3.55013
6600 1.43124 -378.3 3.55305
6700 1.44441 -373.753 3.55134
6800 1.45778 -384.786 3.55399
6900 1.47134 -379.897 3.55537
7000 1.4851 -378.542 3.55243
7100 1.49906 -382.197 3.55387
7200 1.51322 -388.808 3.55288
7300 1.52757 -388.609 3.55524
7400 1.54212 -382.903 3.55396
7500 1.55688 -383.393 3.55653
7600 1.57182 -377.576 3.55638
7700 1.58697 -384.457 3.55947
7800 1.60232 -380.781 3.56086
7900 1.61786 -377.1 3.55935
8000 1.6336 -382.638 3.56053
8100 1.64954 -381.299 3.56174
8200 1.66568 -369.322 3.56016
8300 1.68201 -385.351 3.56097
8400 1.69854 -375.116 3.56301
8500 1.71528 -382.22 3.56449
8600 1.7322 -389.874 3.56465
8700 1.74933 -383.336 3.56294
8800 1.76666 -384.292 3.56123
8900 1.78418 -385.304 3.55959
9000 1.8019 -384.962 3.56189
9100 1.81982 -382.033 3.56596
9200 1.83794 -385.408 3.56286
9300 1.85625 -382.445 3.56288
9400 1.87476 -391.176 3.56296
9500 1.89348 -383.08 3.56554
9600 1.91238 -387.142 3.56648
9700 1.93149 -389.182 3.56735
9800 1.9508 -392.534 3.56622
9900 1.9703 -389.176 3.56329
10000 1.99 -387.925 3.56535
10100 2.0099 -386.291 3.56846
10200 2.03 -389.825 3.57042
10300 2.05029 -390.398 3.57174
10400 2.07078 -390.727 3.57219
10500 2.09147 -391.33 3.56887
10600 2.11236 -393.055 3.57083
10700 2.13345 -385.292 3.56792
10800 2.15474 -391.439 3.5689
10900 2.17622 -389.707 3.56644
11000 2.1979 -391.898 3.56342
11100 2.21978 -391.147 3.56271
11200 2.24186 -389.235 3.55963
11300 2.26413 -391.778 3.55867
11400 2.2866 -394.385 3.5591
11500 2.30927 -386.661 3.5563
11600 2.33214 -389.841 3.55608
11700 2.35521 -393.41 3.55556
11800 2.37848 -392.174 3.55469
11900 2.40194 -393.445 3.55259
12000 2.4256 -387.223 3.55661
12100 2.44946 -385.752 3.55911
12200 2.47352 -391.744 3.56004
12300 2.49777 -397.262 3.55945
12400 2.52222 -390.605 3.55506
12500 2.54688 -393.621 3.55593
12600 2.57172 -392.885 3.55899
12700 2.59677 -393.178 3.55911
12800 2.62202 -394.175 3.5622
12900 2.64746 -364.231 3.56443
13000 2.6731 -397.157 3.56194
13100 2.69894 -392.29 3.56005
13200 2.72498 -395.382 3.56076
13300 2.75121 -393.362 3.56049
13400 2.77764 -395.869 3.56047
13500 2.80428 -396.156 3.5614
13600 2.8311 -393.682 3.56038
13700 2.85813 -397.106 3.56267
13800 2.88536 -396.783 3.56002
13900 2.91278 -394.669 3.55935
14000 2.9404 -389.584 3.55845
14100 2.96822 -393.964 3.55538
14200 2.99624 -392.346 3.55592
14300 3.02445 -389.659 3.5564
14400 3.05286 -395.868 3.55232
14500 3.08147 -391.138 3.55262
14600 3.11028 -394.59 3.54838
14700 3.13929 -395.559 3.54896
14800 3.1685 -399.47 3.54843
14900 3.1979 -396.402 3.54908
15000 3.2275 -397.589 3.54482
15100 3.2573 -396.336 3.5449
15200 3.2873 -398.22 3.54222
15300 3.31749 -397.537 3.54144
15400 3.34788 -399.072 3.54232
15500 3.37848 -395.695 3.53871
15600 3.40926 -400.074 3.54025
15700 3.44025 -401.623 3.54333
15800 3.47144 -397.635 3.54177
15900 3.50282 -396.564 3.54144
16000 3.5344 -399.139 3.54682
16100 3.56618 -397.882 3.54532
16200 3.59816 -396.683 3.54449
16300 3.63033 -397.98 3.54438
16400 3.6627 -400.832 3.5448
16500 3.69528 -396.005 3.54723
16600 3.72804 -398.817 3.54691
16700 3.76101 -399.634 3.54231
16800 3.79418 -400.825 3.54239
16900 3.82754 -397.905 3.54261
17000 3.8611 -400.211 3.54231
17100 3.89486 -400.035 3.54392
17200 3.92882 -399.488 3.5442
17300 3.96297 -399.718 3.54482
17400 3.99732 -397.502 3.5419
17500 4.03187 -401.369 3.5419
17600 4.06662 -400.6 3.53831
17700 4.10157 -399.05 3.53813
17800 4.13672 -398.056 3.53351
17900 4.17206 -399.958 3.53702
18000 4.2076 -400.441 3.53387
18100 4.24334 -399.426 3.52921
18200 4.27928 -400.709 3.52733
18300 4.31541 -397.988 3.53131
18400 4.35174 -397.75 3.53519
18500 4.38828 -398.45 3.53318
