60

C 0.955195 -1.35748 -3.28562
C -1.21952 -0.546971 -3.44905
C 2.95174 1.96195 -0.937638
C 3.01413 1.34896 1.67038
C -2.9557 -0.950774 -1.99673
C -1.00156 3.5172 0.475797
C -0.337151 -2.50219 2.70409
C 2.30496 -2.31972 1.75767
C 3.37547 1.38235 0.312952
C -1.93489 -1.4613 -2.79951
C 0.358659 2.28907 -2.90834
C 0.310788 -2.49543 -2.69544
C -1.13558 -2.53708 -2.39876
C -2.26065 1.63603 -2.43216
C 2.03929 2.21752 2.19966
C 1.96327 3.38845e-09 3.15157
C -0.378168 0.479384 -3.66391
C 1.03791 -0.895048 3.4574
C -3.22715 -1.62636 -0.754839
C 1.33844 1.36841 3.11383
C -1.43045 -3.18406 -1.17102
C -3.58579 0.6773 -0.608809
C -1.95045 0.882743 2.99918
C 0.864521 3.50231 -0.765716
C -1.2844 3.33191 -0.909615
C 0.957649 2.73592e-08 -3.58787
C -0.975649 1.66428 -3.12953
C -2.37265 2.49552 -1.22576
C 3.27225 -1.07548 1.34019
C 2.85375 1.11827 -2.0506
C -3.28321 -0.533428 1.54137
C 1.82399 -3.16134 -0.612933
C -2.87701 1.98836 1.21496
C -1.49446 -1.60972 2.97873
C -2.56557 -1.75069 2.00756
C 0.0720856 1.92929 3.16305
C -1.30513 -0.270872 3.39468
C 0.790645 -3.24007 -1.57727
C -3.1145 1.93541 -0.174477
C 1.64916 -3.21071 0.780083
C -3.09946 0.517256 -1.91991
C -0.0812849 3.21011 -1.8036
C -2.45032 -2.73775 -0.278285
C 9.88899e-20 6.94475e-34 3.74009
C 1.10131 -2.16034 2.77991
C 2.07376 2.95646 -0.853076
C 3.42335 6.09719e-05 -1.27717
C -0.825186 -3.21197 1.59643
C 3.686 4.88753e-05 0.136793
C -1.75631 2.89484 1.61134
C -2.96935 0.812247 2.03145
C -1.25375 2.14293 2.79494
C -3.63044 -0.57167 0.188688
C -2.13389 -2.8178 1.10703
C 2.98726 6.94443e-08 2.22692
C 1.6232 1.26082 -3.02237
C 0.4345 3.65385 0.583808
C 1.30486 3.11229 1.53953
C -0.223656 -3.62446 -0.710096
C 0.207982 -3.62424 0.630836
