60

C 3.95127 0.00153901 1.18098
C -3.22693 -1.60339 -2.04387
C 3.68976 -1.3585 1.19966
C 0.955784 -3.78501 1.33243
C -0.73746 -2.50279 3.20732
C 1.19713 -1.33555 -3.7894
C 0.937842 3.95462 -0.761423
C 3.51844 1.20528 1.80237
C 1.96234 2.6978 -2.48477
C -2.985 2.74417 -0.3584
C -0.76547 1.01109 3.91452
C 0.222407 -3.33446 2.46097
C 2.96799 2.31115 -1.62768
C -0.238213 3.24374 -2.5686
C -1.23245 -3.20748 -2.25894
C -2.15017 3.46707 0.531194
C -3.30842 0.551211 -2.35053
C -0.446782 4.07663 -0.584411
C -0.794552 -1.76737 -3.68215
C -3.17938 -1.89471 1.87805
C 2.73087 -3.036 -0.6369
C 1.97637 0.547265 -3.57365
C 0.0424111 0.000114649 4.14257
C 0.997672 3.49773 -2.02719
C -1.98418 1.22118 3.44508
C -2.44991 -2.801 -1.72124
C 3.8522 -0.997261 -0.949973
C -0.796392 3.97845 0.767938
C -3.36993 -0.532765 2.2966
C 1.34592 -2.45056 -2.9883
C 0.408019 3.77727 1.54862
C -3.55063 -2.02364 0.404857
C -2.05739 -2.40889 2.6752
C 1.80734 -3.71687 0.272203
C -2.76305 -0.583514 -2.94946
C 2.01598 3.66355 0.10981
C -0.59035 0.20667 -4.09052
C 1.45656 1.83612 -3.42334
C -1.25292 3.58744 -1.69361
C 4.12223 0.143174 -0.213082
C 2.49645 -2.51448 -2.09652
C 3.23552 -1.20481 -2.19488
C -2.96823 0.540523 2.91063
C -3.88809 -1.10984 -0.796018
C -4.0071 0.375216 -1.07982
C 2.78235 2.42847 2.01774
C -2.81937 1.81385 -2.40238
C 3.00477 0.0636062 -2.76725
C 0.160773 2.27528 -3.48807
C 3.55418 -2.01853 -0.0331746
C -0.113573 -2.79911 -3.04201
C 1.78687 3.34528 1.46081
C -2.47456 2.92684 -1.67425
C -2.88867 -2.94897 -0.405966
C 2.94557 2.88795 -0.461198
C -0.24368 -1.33616 3.8996
C -1.59063 -0.658707 -3.71469
C 0.751878 0.000138414 -4.04839
C 3.36643 1.09936 -1.99951
C -3.82345 1.59036 -0.388538
